id,question,answer,category,tags,alt_questions,img_keys
189_chunk_00,nếu lỡ nhận hóa đơn vào sai phiếu nhập thì có thể xóa được không?,Có thể xóa nếu chưa khóa sổ. Nếu đã khóa sổ phải nhờ kế toán mở kỳ kế toán hoặc lập chứng từ điều chỉnh.,khac,,nếu lỡ nhận hóa đơn vào sai phiếu nhập thì có thể xóa được không? là gì?,
190_chunk_00,hướng dẫn kiểm tra và xử lý lỗi vật tư phụ,"HƯỚNG DẪN KIỂM TRA VÀ XỬ LÝ LỖI VẬT TƯ PHỤ I/. Kiểm tra khi nhận vật tư từ nhà cung cấp - Vật tư phụ kiểm II/. Kiểm tra trước khi sản xuất - KCS, công nhân đứng line kiểm III/. Kiểm tra trên line - KCS kiểm, công nhân trên line IV/. Quy trình xử lý lỗi",quy_trinh,kiểm_tra,hướng dẫn kiểm tra và xử lý lỗi vật tư phụ là gì?,
191_chunk_00,nội dung kiểm tra vật tư phụ khi nhận từ nhà cung cấp gồm những gì?,"I. Kiểm tra khi nhận vật tư từ nhà cung cấp Kiểm tra chai, nắp, seal Kiểm tra túi, nhãn, màng Kiểm tra thùng, hộp Nguyên tắc Tất cả các vật tư phụ > phải kiểm tra và xác nhận ĐẠT bởi nhân viên vật tư ( có chữ kí xác nhận lên phiếu kiểm tra) > mới được phép nhập kho 1. Kiểm tra chai, nắp, seal Các chỉ tiêu cần kiểm tra: > Ngoại quan : màu sắc, hình dạng, miệng chai, cảm quan > Trọng lượng : cân xem nằm trong giới hạn cho phép hay không( bộ phận vật tư cung cấp) > Số lượng : theo quy chuẩn, phiếu giao hàng của nhà cung cấp và kế hoạch vật tư báo cho về > Seal: xem có rớt seal không, và lấy 5 chai+ nắp ( đổ nước vào tối thiểu 50% dung tích) chạy thử qua máy ép seal>> đạt thì nhận, không đạt trả về cho nhà cung cấp Phương pháp kiểm tra seal Kiểm tra miệng chai Vuốt ngược xung quanh > xem có tróc giấy không > Có đủ nhiệt để seal ăn đều quanh miệng chưa Ấn seal > xem quanh miệng chai kiểm tra có điểm nào ăn seal chưa đạt bị bung > điều chỉnh lại vị trí chai đi qua máy seal đã chuẩn chưa? Cắt seal 4 phần > bóc seal từng phần > để kiểm tra các vị trí trên miệng đều ăn seal Các lỗi trong sản xuất: 2. Kiểm tra túi, nhãn, màng Các chỉ tiêu cần kiểm tra: > Nội dung market : theo market vật tư đã ký duyệt, đơn hàng sếp đã duyệt > Kích thước : theo tiêu chuẩn > Số lượng : theo đơn hàng, phiếu giao hàng của nhà cung cấp, kế hoạch giao hàng > cảm quan : nhãn có cong, vênh hay không? Mực in có đẹp không? Màu sắc đúng theo tone màu ko? > Riêng với túi : lấy 3 túi/ 1 loại kiểm tra độ bung của các mép ép >> nếu đạt thì nhận, không đạt trả nhà cung cấp Phương pháp kiểm tra TÚI Các lỗi trong sản xuất: 3. Kiểm tra thùng, hộp Các chỉ tiêu kiểm tra: > Kiểm tra cảm quan, số lớp, thùng cán màng hay phủ chống thấm, market đối với thùng in offset > Số lượng: theo phiếu giao hàng của nhà cung cấp và lịch cho hàng về của vật tư > Độ cứng : rất quan trọng > Mã thùng Các cách kiểm tra thùng hộp: Kiểm tra mã thùng Kiểm tra số lớp thùng Kiểm tra bấm ghim Kiểm tra lỗi in thùng hai mặt cùng thiết kế trên offset Kiểm tra độ cứng của thùng:",ke_hoach_vat_tu,in_offset|kiểm_tra|kế_hoạch|nhập_kho|thiết_kế,nội dung kiểm tra vật tư phụ khi nhận từ nhà cung cấp gồm những gì? là gì?,1-kiem-ra-vat-tu-khi-nhan-tu-nha-cung-cap.jpg|2-kiem-ra-vat-tu-khi-nhan-tu-nha-cung-cap.jpg|3-kiem-ra-vat-tu-khi-nhan-tu-nha-cung-cap.jpg|phuong-phap-kiem-tra-seal.jpg|loi-trong-san-xuat-mau-sac-nap-bi-lech-trong-cung-1-lo.jpg|loi-trong-san-xuat-rot-seal.jpg|loi-trong-san-xuat-trong-luong-chai-chenh-lech.jpg|loi-trong-san-xuat-lan-nap-khong-logo.jpg|loi-trong-san-xuat-lung-ron-chai.jpg|loi-trong-san-xuat-kiem-tra-do-day-mong-than-chai.jpg|loi-trong-san-xuat-test-seal.jpg|loi-trong-san-xuat-tach-lop-o-than-chai.jpg|loi-trong-san-xuat-nap-lan-trong-lo.jpg|loi-trong-san-xuat-than-chai-nhua-khong-deu-lung-xi.jpg|loi-trong-san-xuat-lech-mau-chai.jpg|loi-trong-san-xuat-chai-bien-dang.jpg|loi-trong-san-xuat-lung-chai.jpg|loi-trong-san-xuat-khuyet-seal.jpg|phuong-phap-kiem-tra-tui.jpg|loi-trong-san-xuat-nhan-cong.jpg|loi-trong-san-xuat-noi-dung-nhan-nhan-thuc-te-bi-sai.jpg|loi-trong-san-xuat-lech-tone-mau-so-voi-market.jpg|loi-trong-san-xuat-bung-mep-tui.jpg|loi-trong-san-xuat-nhan-dut.jpg|loi-trong-san-xuat-nhan-lan-trong-1-lo-tui.jpg|loi-trong-san-xuat-goi-cat-khong-deu.jpg|loi-trong-san-xuat-goi-mang-bi-lung-lem-muc.jpg|loi-trong-san-xuat-nhan-bi-de-chu.jpg|kiem-tra-ma-thung.jpg|kiem-tra-so-lop-thung.jpg|kiem-tra-bam-ghim.jpg|loi-in-thung-hai-mat-cung-thiet-ke-tren-thung-offset.jpg|kiem-tra-do-cung-cua-thung.jpg
192_chunk_00,nội dung kiểm tra trước khi sản xuất gồm những gì?,"Nguyên tắc: > Tất cả chai, thùng, nhãn, màng, túi: KCS, công nhân đứng line phải kiểm tra trước khi cho chạy ( cho chai không liệu chạy qua máy seal > test sael) > Đạt mới được phép cho vào line sản xuất. > Riêng với chai : đổi lệnh, hay đổi nhà cung cấp >> đều phải kiểm tra seal đạt mới cho chạy. > Tất cả các line chỉ được phép chạy khi có chữ ký xác nhận của KCS lên lệnh sản xuất",chai,kiểm_tra,nội dung kiểm tra trước khi sản xuất gồm những gì? là gì?,
193_chunk_00,kiểm tra trước khi sản xuất,"Cách kiểm tra: Chai : lấy 5 chai không + nắp. ( Không chiết liệu) > cho chạy qua máy seal >> KCS kiểm tra ok > mới cho line chạy Nhãn, màng, thùng, hộp>> kiểm tra đúng loại, và chất lượng ok mới cho chạy",chai,kiểm_tra,kiểm tra trước khi sản xuất là gì?,
194_chunk_00,các nội dung cần kiểm tra trên line khi sản xuất gồm những gì?,"IV. Kiểm tra trên line Các chỉ tiêu kiểm tra: > Trọng lượng : đúng quy cách, và trong giới hạn cho phép hay không? > Seal: seal ăn không? Có tách seal, non seal hay già seal không? Cỏ glufosinate, diquat các loại : 10 chai kiểm 1 chai Các loại cỏ khác : 5 chai kiểm 1 chai Các loại sâu bệnh : 8-10 chai kiểm 1 chai Riêng các loại EC mạnh : arriphos, forgon, forsan, cythrin..: Kiểm seal 100% > Nhãn: có bị lệch không, ăn keo không? > Date: có đúng date, có mờ, lem không > Tem chống giả: với những loại yêu cầu dán. - Có đúng tem, đúng vị trí, dán đúng cách không? > Thùng thành phẩm : số lượng chai/ thùng, trọng lượng, thông tin KCS trên thùng SẢN PHẨM ĐÓNG VÀ TRỌNG LƯỢNG CHAI CHƯA PHÙ HỢP _> Cần tăng trọng lượng chai Nhóm chai dùng chung bastar HD 95gr ( móp chai ) (7.2024) Nhóm chai KH mang tới 100gr HD 1 lít KH c2 Bình Minh (3.2024) SẢN PHẨM ĐÓNG VÀ TRỌNG LƯỢNG CHAI CHƯA PHÙ HỢP Mekongvil 5SC - 1lít (20c) - Vill Thụy Sĩ - TVS (Chai tròn trắng đục BASP CHAG1000-01) date: LSX: 16.03.2024 Trọng lượng 100gr-> bị móp ĐƯỜNG KÍNH SEAL VÀ LỚP SEAL CHƯA PHÙ HỢP VỚI MIỆNG CHAI ( SEAL BT-> CHUYỂN SEAL NHÔM LOGO BMC) LỖI 16.11 nhà cung cấp Thành phát seal ăn ko đều NẮP BỊ NỨT DO SIẾT QUÁ CHẶT HOẶC CHẤT LƯỢNG NHỰA - CÓ TÁC ĐỘNG CỦA LỰC SẼ BỊ NỨT NẮP Thân chai nhựa không đều Thay đổi cách chất can trong thùng để hạn chế móp ( gãy ) can Lỗi trong giai đoạn thổi chai > xuất hiện bong bóng khí trên chai Thân chai nhựa không đều",chai,1lít|EC|NHOM|NHÔM|chống_giả|kiểm_tra,các nội dung cần kiểm tra trên line khi sản xuất gồm những gì? là gì?,non-seal.jpg|gia-seal-chay-seal.jpg|kiem-tra-bung-mep-tui.jpg|loi-trong-san-xuat-trong-date.jpg|loi-trong-san-xuat-mo-date.jpg|loi-trong-san-xuat-nap-ke.jpg|loi-trong-san-xuat-lung-can.jpg|loi-trong-san-xuat-bung-lop-seal.jpg|loi-trong-san-xuat-be-nap.jpg|loi-trong-san-xuat-bao-via-trong-than-chai.jpg|loi-trong-san-xuat-bung-mep-tui.jpg|loi-trong-san-xuat-tem-dan-chua-dinh.jpg|loi-trong-san-xuat-thung-bi-thung-do-nhà cung cấp-cat-be-sai-kich thuoc.jpg|loi-trong-san-xuat-lung-ron-cua-chai.jpg|loi-trong-san-xuat-rach-goc-thung.jpg|loi-trong-san-xuat-thung-than-chai.jpg|loi-trong-san-xuat-hai-seal.jpg|loi-trong-san-xuat-lan-tui-trong-cung-1-lo.jpg|loi-trong-san-xuat-lan-chai-khong-logo-vao-chai-co-logo.jpg|loi-trong-san-xuat-dinh-lieu-tren-chai.jpg|loi-trong-san-xuat-bung-mep-nhan.jpg|loi-trong-san-xuat-lech-nhan.jpg|loi-trong-san-xuat-lan-seal-khong-logo-vao-seal-co-logo.jpg|loi-trong-san-xuat-nap-khong-seal.jpg|loi-trong-san-xuat-nhom-chai-dung-chung-bastar-hd.jpg|loi-trong-san-xuat-nhom-chai-khach-hang-mang-toi-100gr-hd.jpg|loi-trong-san-xuat-san-pham-dong-va-trong-luong-luong-chua-phu-hop-mekongvil-5sc.jpg|loi-trong-san-xuat-thanh-phat-seal-an-khong-deu.jpg|loi-trong-san-xuat-nap-bi-nut-do-siet-qua-chat.jpg|loi-trong-san-xuat-can-bi-thung-mop.jpg|thay-doi-cach-chat-can-trong-thung-de-han-che-mop.jpg|loi-trong-san-xuat-la-xuat-hien-bong-bong-khi-tren-chai.jpg|than-chai-nhua-khong-deu.jpg
195_chunk_00,quy trình xử lý lỗi vật tư phụ được thực hiện như thế nào?,"Nhận thông tin lỗi từ sản xuất, kho => Kiểm tra thực tế => Tìm nguyên nhân lỗi => Xử lý lỗi => Phương án khắc phục tức thời và lâu dài. CỤ THỂ: Nguyên tắc xử lý lỗi > TÌM ĐƯỢC NGUYÊN NHÂN GỐC RỄ: - Nhanh chóng, kịp thời, chính xác > những lỗi nghiêm trọng cần báo ngay cấp lãnh đạo để có phương án xử lý tối ưu nhất - Phát hiện lỗi thông báo ngay đến các bộ phận liên quan để ngừng sản xuất hoặc ngừng xuất hàng (sản xuất, kho, kinh doanh, kế toán) - Phương án xử lý nhanh nhất để kịp thời đáp ứng sản xuất - Giải quyết vấn đề từ nguyên nhân gốc rễ - Ngăn chặn ngay những lỗi phát sinh từ nhà cung cấp (ngừng dùng) cho đến khi xử lý được triệt để các lỗi > xử lý nhanh nhà cung cấp khác để kịp thời bù vật tư cho sản xuất - Những lỗi chưa xác định nguyên nhân cụ thể > ngưng ngay nhà cung cấp chuyển nhà cung cấp khác > xử lý thành phẩm trong kho nếu có (tính chi phí nhà cung cấp) - Khi có các lỗi phát sinh mới, cần thông báo toàn bộ hệ thống để nắm thông tin, thông báo nhà cung cấp khác có liên quan để rà soát, nhắc nhở ngăn ngừa lỗi tương tự",quy_trinh,kiểm_tra,quy trình xử lý lỗi vật tư phụ được thực hiện như thế nào? là gì?,
196_chunk_00,các nghiệp vụ phát sinh chính của vật tư gồm những gì?,Nghiệp Vụ Phát Sinh Của Vật Tư 1. TEST CHAI 2. THIẾT KẾ NHÃN RIÊNG 3. KIỂM TRA HUỶ NHÃN 4. KIỂM TRA THÀNH PHẨM 5. QUẢN LÝ CÂN VÀ XE NÂNG TAY ĐIỆN,chai,kiểm_tra|thiết_kế,các nghiệp vụ phát sinh chính của vật tư gồm những gì? là gì?,
197_chunk_00,nội dung quy trình test chai gồm những gì?,"I. TEST CHAI Mục đích: Đảm bảo tương thích giữa chai và thuốc Đảm bảo chất lượng và ổn định sản phẩm Đảm bảo an toàn vận chuyển – lưu kho – sử dụng Giảm rủi ro kinh tế và thương hiệu Các trường hợp cần test trước chai : - Test các chai mới (lưu ý đo thùng, đo nhãn) Test các sản phẩm mới trước khi đóng hàng loạt Thay đổi loại chai hoặc nhà cung cấp mới Test các sản phẩm mới theo nhu cầu đóng của khách hàng Tiến hành các bước test chai: Bước 1: Chuẩn bị các loại chai cần test (mỗi loại 3-5 chai) Bước 2: Kiểm tra và lên danh sách các loại liệu cần để test chai Bước 3: Ứng liệu để test chai (từ sản xuất hoặc kho nguyên liệu) Bước 4: Tiến hành test chai (test ở sản xuất để đảm bảo tính đồng bộ và tính tiệm cận nhất với sản xuất) – lưu ý: ghi chú rõ nguyên liệu, ngày test, ncc chai Bước 5: Mang lên phòng thí nghiệm bỏ vào tủ sấy Bước 6: Cập nhật vào bảng theo dõi để làm tư liệu đánh giá Lưu ý khi test chai: kiểm tra thật kỹ khi tiến hành test chai: đặc biệt là về seal > canh chuẩn về nhiệt độ và seal ăn chắc đều chuẩn, không già seal, non seal > mới đánh giá chính xác độ tương thích, thời gian test seal: tủ sấy là 14 ngày, sau đó để ở nhiệt độ phòng để tiếp tục theo dõi. KIỂM TRA KẾT QUẢ SAU 7 NGÀY VÀ 14 NGÀY : Đánh giá cảm quan, hình thức bên ngoài: chai có bị biến dạng hay không, phồng thân chai, nứt chai, nứt đáy, lưu ý về độ giòn của thân chai Đánh giá seal: seal có bị ẩm, bong tróc, hiện tượng phá seal ăn mòn hoặc tách lớp Đánh giá nguyên liệu: tình trạng nguyên liệu có bình thường không? mức liệu các chai có chênh lệch không?",chai,kiểm_tra,nội dung quy trình test chai gồm những gì? là gì?,buoc-1-2-3-test-chai.jpg|buoc-4-5-6-test-chai.jpg
198_chunk_00,nội dung và quy trình thiết kế nhãn riêng gồm những gì?,"II. THIẾT KẾ NHÃN RIÊNG Mục đích: Đáp ứng như cầu của khách hàng muốn đóng nhãn riêng Hệ thống nhu cầu của khách logic và tránh thiếu sót nhu cầu Phối hợp với CSKH để đáp ứng đúng ý của khách hàng và tiến độ nhanh chóng QUY TRÌNH THIẾT KẾ NHÃN RIÊNG: NHẬN LỆNH THIẾT KẾ TỪ CSKH -> PHÂN THIẾT KẾ -> THIẾT KẾ NHÃN -> CHỐT NHÃN Bước 1: Nhận lệnh thiết kế từ CSKH CSKH nhận yêu cầu thiết kế từ khách hàng > CSKH chụp xác nhận của khách hàng gửi lên nhóm Nhãn riêng > Vật tư (thiết kế) cập nhật vào file theo dõi Bước 2: Vật tư (thiết kế) vào nhóm thiết kế > phân thiết kế phụ trách thiết kế nhãn theo nhu cầu của khách CSKH có trách nhiệm trao đổi với khách để lên ý tưởng, hình ảnh, màu sắc theo ý của khách hàng Vật tư có trách nhiệm giải quyết các thắc mắc và tính pháp lý của nhãn Thiết kế phối hợp và thiết kế theo yêu cầu của khách Bước 3: Thiết kế phụ trách thiết kế. Lưu ý: Bám sát vào ý tưởng khách hàng Thiết kế theo thông tin trên giấy đăng kí sản phẩm Kiểm tra thông tin nhãn trên bảng check nhãn để tránh thiếu sót các thông tin bắt buộc trên nhãn Các thông tin sản phẩm đặc thù phải đặc biệt lưu ý và không được sai sót trên nhãn Đặc biệt kiểm tra TÊN HIỆU của nhãn Bước 4: Chốt nhãn Thiết kế xong nhãn > gửi lên nhóm > Khách hàng xác nhận > Vật tư (thiết kế) cập nhật vào file theo dõi > gửi lên nhóm CHỐT NHÃN Lưu ý: Trong quá trình thiết kế nhãn, các bộ phận phải theo dõi và giải quyết các vấn đề của khách nhanh nhất và hợp lý nhất Các bộ phận có trách nhiệm nhắc nhở lẫn nhau để tiến độ diễn ra nhanh chóng CSKH có nhiệm vụ tư vấn và trao đổi với khách các vấn đề liên quan đến nhãn mác, tránh trường hợp đã thiết kế xong nhưng khách không chốt Khi xảy ra các trường hợp sai quy định thiết kế, vật tư và cskh có nhiệm vụ tư vấn lại với khách, nếu liên quan đến pháp lý không thể giải quyết phải liên hệ với cấp trưởng để chốt lại.",nhan_mang_tui,kiểm_tra|thiết_kế,nội dung và quy trình thiết kế nhãn riêng gồm những gì? là gì?,quy-trinh-thiet-ke-nhan-rieng.jpg|buoc-1-thiet-ke-nhan-rieng.jpg|buoc-2-thiet-ke-nhan-rieng.jpg|buoc-3-thiet-ke-nhan-rieng.jpg|buoc-4-thiet-ke-nhan-rieng.jpg
199_chunk_00,quy trình kiểm tra và huỷ nhãn được thực hiện như thế nào?,"III. KIỂM TRA HUỶ NHÃN NHẬN YÊU CẦU HUỶ NHÃN TỪ SẾP OR CSKH Nhãn chung không có nhu cầu đóng Nhãn riêng: nhãn lẽ, nhãn không có nhu cầu đóng TẬP HỢP NHÃN HUỶ Kết hợp với kho vật tư lên danh sách nhãn cần huỷ Kho tập hợp các nhãn lẻ sau kho đóng xong kế hoạch Tất cả tập trung về 1 vị trí để tránh nhầm lẫn KIỂM TRA HUỶ NHÃN Vật tư kết hợp với kế toán kiểm tra nhãn huỷ nếu là nhãn chung Vật tư, kế toán, kinh doanh cùng kiểm tra huỷ HUỶ NHÃN Trình ký phiếu huỷ nhãn khi đã có chữ ký đầy đủ của người kiểm tra và quản lý bộ phận có liên quan Sếp ký huỷ > scan phiếu gửi lên nhóm của sản xuất và đưa bảng gốc cho kế toán",ke_hoach_vat_tu,kiểm_tra|kế_hoạch,quy trình kiểm tra và huỷ nhãn được thực hiện như thế nào? là gì?,
200_chunk_00,quy trình và mục đích kiểm tra thành phẩm gồm những gì?,"VI. KIỂM TRA THÀNH PHẨM Mục đích: Đảm bảo chất lượng sản phẩm trong quá trình lưu kho Kiểm soát và phát hiện những lỗi sản phẩm trong quá trình sản xuất. Phát hiện thành phẩm không đạt chất lượng → có phương án phân loại, xử lý, hoặc thu hồi sớm trước khi phân phối. Lên lịch định kỳ hàng tháng kiểm tra các thành phẩm trong kho Tập hợp danh sách và số lượng tồn kho một số sản phẩm có nguyên liệu đặc thù, nguyên liệu mạnh hoặc xông hơi Cách thức kiểm tra: Kiểm tra xác xuất 5-10% theo số lượng tồn kho thực tế Kiểm tra cảm quan và tình trạng seal Nếu phát hiện các tình trạng bất thường > kịp thời thông báo các bộ phận liên quan để kiểm tra > các lỗi nghiêm trọng phải thông báo ngưng xuất hàng và báo cáo ngay với lãnh đạo để có phương án xử lý kịp thời LƯU Ý: Nếu phát hiện các tình trạng bất thường > kịp thời thông báo các bộ phận liên quan để kiểm tra > các lỗi nghiêm trọng phải thông báo ngưng xuất hàng và báo cáo ngay với lãnh đạo để có phương án xử lý kịp thời",quy_trinh,kiểm_tra|tồn_kho,quy trình và mục đích kiểm tra thành phẩm gồm những gì? là gì?,kiem-tra-thanh-pham.jpg
201_chunk_00,nội dung quản lý cân và xe nâng tay điện gồm những gì?,"V. QUẢN LÝ CÂN VÀ XE NÂNG TAY ĐIỆN Mục đích: Kiểm tra tính chính xác và hoạt động của cân Kịp thời xử lý các lỗi của cân và xe nâng tay điện ĐỐI VỚI CÂN - Định kỳ kiểm tra cân 2 tháng/lần, quản lý số lượng cân từng bộ phận - Kiểm tra tình trạng cân và theo dõi hiệu chỉnh, sửa chữa cân nếu có - Nhận thông tin, phản ánh và xử lý các vấn đề về cân - Kiểm tra cách sử dụng cân, bảo quản cân (kiểm tra xác xuất các line dưới sản xuất) - Thanh lý hoặc mua bổ sung cân theo nhu cầu sử dụng của sản xuất và các bộ phận liên quan ĐỐI VỚI XE NÂNG TAY ĐIỆN - Nhận thông tin, phản ánh và xử lý các vấn đề về xe nâng tay điện nếu phát sinh - Kiểm tra cách sử dụng xe nâng trong quá trình sản xuất",khac,kiểm_tra,nội dung quản lý cân và xe nâng tay điện gồm những gì? là gì?,
202_chunk_00,nội dung thiết kế nhãn – gói (công ty – khách hàng) gồm những gì?,"I. THIẾT KẾ NHÃN – GÓI ( CÔNG TY – KHÁCH HÀNG) Nhận lệnh thiết kế từ vật tư or người phân công thiết kế Triển khai thiết kế dựa trên ý tưởng của khách hàng Khách chốt nhãn > LƯU FILE nhận danh sách nhãn gói mới (đặt in lần đầu) > thêm ô tích Nhận đơn hàng của vật tư Gửi file cho nhà in Trình tự thiết kế: + nhóm nào phân công trước + một nhóm mà có nhiều thiết kế > thiết kế từ nhãn + dành thời gian cho các nhóm khác được phân công Cách lưu file: tất cả lưu trên đường dẫn NAS + folder: tên đơn vị quản lý + file: tên thương mại sp TONE MÀU KHI THIẾT KẾ NHÃN – GÓI thuốc trừ sâu: Màu vàng, đỏ, cam > màu nóng thuốc trừ bệnh : Màu xanh, tươi mát > thiên về màu lạnh thốc cỏ: Có thể màu nóng hoặc lạnh > thiên về hình ảnh cỏ nhiều hơn > Khi thiết kế nhãn > lưu ý phải hình ảnh và câu chữ phải có logic và liên kết với nhau. Ví dụ: tên hiệu ”VUA SÂU” > HÌNH ÔNG VUA > trên nhãn phải có hình ảnh trọng tâm là điểm nhấn THÔNG TIN CẦN CÓ TRÊN NHÃN Dựa vào thông tin của giấy đăng kí và công bố hợp quy 1. Tên thương mại 2. Hoạt chất hàm lượng 3. Số đăng ký 4. Số hợp quy 5. Đối tượng đăng ký 6. Đơn vị đăng ký, địa chỉ 7. Đơn vị ủy quyền, địa chỉ 8. Đơn vị sản xuất 9. Xuất xứ 10. Canh mép 11. Đơn vị phân phối, địa chỉ 12. Màu độc, biểu tượng độc 13. Quy cách 14. NSX, ngày đóng gói, HSD 15. Liều lượng, cách dùng, HDATSD 16. Thời gian cách ly 17. Tên chai, kích thước 18. Mã QR 19. Câu nhận biết 20. Sở hữu trí tuệ Trên giấy hợp quy Trên giấy hợp quy 12. Màu độc, biểu tượng độc Các lưu ý: Đối với mục 9 “Xuất Xứ”: Từ tháng 6/2025 trở đi tất cá các nhãn sẽ bỏ xuất xứ Mục số 12 “Màu độc, biểu tượng độc”: có 3 mức độ độc tương ứng 2 màu độc và 3 câu cảnh báo + 3 GHS: màu vàng + 4 GHS: màu vàng + 5 GHS: màu xanh dương Trên giấy hợp quy 4. Số hợp quy: Cần lưu ý thời hạn của giấy hợp quy",chai,100ml|5lít|EC|HDPE|NHÔM|PET|SC|SL|dung_môi_mạnh|kiểm_tra|thiết_kế,nội dung thiết kế nhãn – gói (công ty – khách hàng) gồm những gì? là gì?,tren-giay-dang-ky-3-6-1-2-12-7.jpg|tren-giay-dang-ky-5-16-15.jpg|3-ghs-mau-vang.jpg|4-ghs-mau-vang.jpg|5-ghs-mau-xanh-duong.jpg|tren-giay-hop-quy-4-8.jpg|han-su-dung.jpg|ten-chai-va-kich-thuoc.jpg|nhan-san-pham.jpg|quy-tac-ghi-ten-nhan.jpg
202_chunk_01,nội dung thiết kế nhãn – gói (công ty – khách hàng) gồm những gì?,"Từ tháng 6/2025 trở đi tất cá các nhãn sẽ bỏ xuất xứ Mục số 12 “Màu độc, biểu tượng độc”: có 3 mức độ độc tương ứng 2 màu độc và 3 câu cảnh báo + 3 GHS: màu vàng + 4 GHS: màu vàng + 5 GHS: màu xanh dương Trên giấy hợp quy 4. Số hợp quy: Cần lưu ý thời hạn của giấy hợp quy. Giấy hợp quy khi được đăng ký mới sẽ có số hợp quy mới 8. Đơn vị sản xuất: nếu trên giấy để “Báo cáo đánh giá hợp quy của công ty cổ phần BMC VN” thì ĐVSX sẽ là BMC Việt Nam. Nếu để tên công ty Agrishop hay Delta Thụy Sĩ thì ĐVSX sẽ là KCS 9. Xuất xứ: trên nhãn không thể hiện xuất xứ và các từ liên quan gây hiểu lầm về xuất xứ Ví dụ: sản phẩm của Singapore, nhập khẩu ấn độ,…. Sẽ không được thể hiện trên nhãn 10. Canh mép: Áp dụng cho nhãn giấy > toàn bộ đều canh mép phải, mép 10mm 11. Đơn vị phân phối, địa chỉ: được thể hiện trên nhãn hoặc không tuỳ vào yêu cầu của khách hàng 13. Quy cách + đặc điểm nguyên liệu: kiểm tra trên nhãn đã thể hiện hay chưa? Đơn vị thể tích thực đối với nguyên liệu nước và khối lượng tịnh đối với nguyên liệu bột 14. Ngày sản xuất, ngày đóng gói, hạn sử dụng, hạn sử dụng: cho tất cả các sản phẩm thuốc BVTV là 2 năm thuốc côn trùng có thể 2 năm hoặc 3 năm > dựa vào giấy đăng ký để xác định 17. Tên chai, kích thước: dựa vào bảng kích thước để check QUY TẮC GHI TÊN NHÃN > tên được ghi phía trên của nhãn NHÃN/GÓI -TÊN THƯƠNG MẠI – QUY CÁCH – (ĐẶC ĐIỂM LIỆU) – TÊN HIỆU – (C2) – ĐƠN VỊ PHÂN PHỐI – ĐƠN VỊ QUẢN LÝ ( MÃ CHAI, KÍCH THƯỚC) – NGÀY HOÀN THÀNH THIẾT KẾ ĐƯỢC GHI Ở GÓC PHẢI PHÍA DƯỚI NHÃN Đối với nhãn riêng công ty Phúc Thịnh sẽ có C2 -> tên nhóm ZALO có C2 hoặc UỶ THÁC PT> thì trên nhãn sẽ có câu “Ủy thác bởi PT” +Ví dụ: Nhãn bám dính – 100ml – Thấm sâu NOVA – NOVA – Mai Linh ( chai 100 -03, 171x41mm) QUY TẮC GHI TÊN NHÃN: Kích thước, mã chai",chai,100ml|5lít|EC|HDPE|NHÔM|PET|SC|SL|dung_môi_mạnh|kiểm_tra|thiết_kế,nội dung thiết kế nhãn – gói (công ty – khách hàng) gồm những gì? là gì?,tren-giay-dang-ky-3-6-1-2-12-7.jpg|tren-giay-dang-ky-5-16-15.jpg|3-ghs-mau-vang.jpg|4-ghs-mau-vang.jpg|5-ghs-mau-xanh-duong.jpg|tren-giay-hop-quy-4-8.jpg|han-su-dung.jpg|ten-chai-va-kich-thuoc.jpg|nhan-san-pham.jpg|quy-tac-ghi-ten-nhan.jpg
