id,question,answer,category,tags,alt_questions,img_keys
CHA1000-07,Chai 1000-07 có đặc điểm gì và đang đóng sản phẩm nào?,"Chai 1000-07 là chai vuông trắng đục dung tích 1 lít, chất liệu HDPE, phi 39, nắp đỏ và có logo. Đóng được dạng SL; hiện đang đóng Kenbast 900ml và Diquat 900ml. Không đóng được EC và không dùng cho dung tích 1000 ml. Quy cách thùng: THU1000-05; 25 chai/thùng.",chai,HDPE,"Chai 1000-07 đóng được sản phẩm nào?|Vì sao chai 1000-07 chỉ đóng được 900ml?|Chai 1000-07 có đóng được EC không?|Chai HDPE 1 lít nào có logo và nắp đỏ?",chai-1000-07
CHA1000-18,Chai 1000-18 là gì và phù hợp để đóng dạng nào?,"Chai 1000-18 là chai Bastar dung tích 1 lít, chất liệu HDPE, phi 49, nắp trắng. Chỉ dùng để đóng dạng SL. Không đóng được EC. Trọng lượng tối thiểu yêu cầu 115 gram (7.10.24). Khách hàng có triển khai nắp (seal) logo. Quy cách thùng: THU1000-03; 20 chai/thùng.",chai,HDPE,"Chai Bastar 1 lít dùng cho dạng nào?|Chai 1000-18 có đóng được EC không?|Yêu cầu trọng lượng tối thiểu của chai 1000-18 là bao nhiêu?|Chai Bastar có khác gì chai 1000-07?",chai-1000-18|seal-logo-1000-18|nap-logo-1000-18
CHA05L-01,Can 05L-01 là gì và phù hợp cho loại sản phẩm nào?,"Can 05L-01 là can nhạt dung tích 5 lít, chất liệu HDPE, phi 44, nắp xanh, có logo. Đóng được các dạng SC và SL, không đóng được EC. Quy cách thùng: THU5L-01; 4 can/thùng.",chai,HDPE,"Can 5 lít HDPE dùng đóng sản phẩm nào?|Can 05L-01 có đóng được EC không?|Can 05L-01 khác gì can 5 lít nắp đỏ?|Can HDPE nào dùng cho SC và SL?",can-05L-01
CHAG-5000-0002,Can 5000-0002 có đặc điểm gì và dùng để đóng gì?,"CHAG-5000-0002 là can xanh đậm dung tích 5 lít, chất liệu HDPE, nắp đỏ. Đóng được các dạng SC và SL, không đóng được EC. Quy cách thùng: THU5L-01; 4 can/thùng.",chai,HDPE,"Can 5 lít nắp đỏ dùng cho sản phẩm nào?|Can 5000-0002 có đóng được EC không?|Can 5000-0002 khác gì can 05L-01?|Can nào phù hợp đóng SL?",can-5000-0002
CHA240-BASAGA,Chai 240-BASAGA là gì và đang được dùng để đóng những sản phẩm nào?,"Chai 240-BASAGA là chai tròn vàng nhạt, dung tích 240 ml, chất liệu HDPE, trọng lượng 40 gram, phi 49, nắp vàng. Chai đóng được các dạng SC và SL, không đóng được EC. Quy cách thùng: THU240-08; 40 chai/thùng.Theo kiểm tra PTN ngày 05.09.24, chai đóng được Bentazone 480SL và Zerobasaigan 240ml. Ngoài ra chai này đang được sử dụng để đóng các bộ nhãn chung gồm:- DKTAZONE 480SL (Vamco) - Zerobasaigan 240ml – Agrishop - Preguard 500SC (Shonam) – 240ml – Delta Thụy Sĩ Chai 240-BASAGA được đánh giá phù hợp cho tất cả dạng SC và SL của các bộ nhãn trên.",chai,HDPE,"Chai 240-BASAGA dùng cho những bộ nhãn nào?|Chai 240ml HDPE nào đóng được Bentazone 480SL?|Chai BASAGA có đóng được EC không?|Chai nào phù hợp cho nhãn DKTAZONE 480SL hoặc Preguard 500SC?",chai-240-basaga
CHA240-09,Chai 240-09 là gì và đang được dùng để đóng sản phẩm nào?,"Chai 240-09 là chai PET tròn màu tím, nắp tím, dung tích 240 ml. Chai đóng được các dạng SC và SL. Quy cách thùng: THU240-02; 40 chai/thùng. Hiện tại chai đang được dùng để đóng sản phẩm Forzate. Chai chưa test liều 46g và không đóng được Gardona 250SL.",chai,PET,"Chai 240-09 đóng được sản phẩm nào?|Chai PET tím 240ml có đóng được EC không?|Chai nào đang đóng Forzate?|Chai 240ml nào không đóng được Gardona 250SL?",chai-240-09
61,nắp logo chai lẻ khác,- Nắp màu xanh có logo BMC và nắp có logo BMC,chai,,nắp logo chai lẻ khác là gì?,nap-xanh-logo-bmc|nap-do-logo-bmc
62,seal logo chai lẻ khác,Seal logo chai lẻ khác được in với logo BMC màu xanh,chai,,seal logo chai lẻ khác là gì?,seal-logo-bmc
CHA1000-07-LOGO,Chai 1000-07 có đặc điểm nhận diện logo BMC như thế nào?,"Chai 1000-07 HD vuông 1 lít có đầy đủ nhận diện logo BMC trên ba vị trí: 1) Nắp chai: nắp màu đỏ dập nổi logo BMC. 2) Seal miệng chai: seal in họa tiết logo BMC màu xanh. 3) Đáy chai: khung đáy chai đúc nổi logo BMC ngay giữa mặt đáy. Các dấu hiệu này dùng để phân biệt chai thật – chuẩn BMC và nhận diện đúng mã chai 1000-07 khi đóng sản phẩm.",chai,HDPE,"Chai 1000-07 có logo ở đâu?|Nhận diện chai 1 lít HDPE 1000-07 như thế nào?|Chai 1000-07 có nắp logo hay không?|Làm sao phân biệt chai 1000-07 thật của BMC?",chai-hd-1000-07-nap-logo-bmc|nap-logo-1000-07|day-chai-logo-1000-07|seal-logo-1000-07
65,bộ chai đặt riêng cho khách > chuyển bộ dùng chung gồm những bộ nào?,1. BỘ BASP (Mẫu dùng chung 240-480) 2. BỘ BAYE (Mẫu dùng chung 240-480) 3. CHAI NHÔM BẠC (Chai nhôm tròn bạc 500ml 480-06),chai,500ml|NHÔM,Những bộ chai đặt riêng cho khách > chuyển bộ dùng chung là gì?,bo-chai-dat-rieng-cho-khach
CHA240-BASP,Chai 240-BASP là gì và đóng được những dạng nào?,"Chai BASP trắng đục dung tích 240ml, chất liệu HDPE, nắp trắng. Chai đóng được các dạng SC và SL. Không đóng được EC. Quy cách thùng: THU240-08; 40 chai/thùng.Kết quả test 03.2023: chai đóng được các sản phẩm SC, SL gồm: - Hexa - Mi stop 350SC - Kosho ohayo 24SC.",chai,HDPE,"Chai BASP 240ml có đóng được EC không?|Chai 240-BASP dùng cho sản phẩm nào?|Chai 240ml HDPE đóng dạng SC SL nào?|Chai BASP có test Hexa chưa?",chai-240-basp
CHA480-BASP,Chai 480-BASP có đặc điểm gì và đóng được dạng nào?,"Chai BASP trắng đục dung tích 480ml, chất liệu HDPE, nắp trắng. Chai đóng được SC và SL. Không đóng được EC. Quy cách thùng: THU480-04 (cần điều chỉnh kích thước thùng); 30 chai/thùng. Kết quả test 03.2023: chai đóng được các sản phẩm SC, SL gồm: - Hexa - Mi stop 350SC - Kosho ohayo 24SC.",chai,HDPE,"Chai 480-BASP có đóng được EC không?|Chai HDPE 480ml đóng được SC SL nào?|Chai nào phù hợp đóng Mi stop 350SC?|Chai BASP 480ml dùng cho Kosho ohayo không?",chai-480-basp
CHA240-BAYE,Chai 240-BAYE là gì và đóng được dạng nào?,"Chai BAYE trắng đục dung tích 240ml, chất liệu HDPE, nắp trắng. Đóng được các dạng SC và SL. Không đóng được EC. Quy cách thùng: THU240-02; 40 chai/thùng.Kết quả test 03.2023: đóng được các sản phẩm SC/SL gồm: - Hexa - Mi stop 350SC - Kosho ohayo 24SC Kết quả test 07.11.24: đóng được Bentazone 480SL.",chai,HDPE,"Chai 240-BAYE đóng được sản phẩm nào?|Chai BAYE 240ml có đóng được EC không?|Chai nào phù hợp đóng Hexa và Mi stop 350SC?|Chai 240ml nào đóng được Bentazone 480SL?",chai-240-baye
69,cha480-baye (bộ chai baye),"- - Chai BAYE trắng đục 480ml HDPE, nắp trắng - Đóng được các dạng SC, SL - THU450-01 - 30 chai / thùng - Không đóng EC (Đóng được các loại SC, SL sau: Hexa, Mi stop 350SC, Kosho ohayo 24SC (KQ test 0 3.2023)",chai,480ml|EC|HDPE|SC|SL,cha480-baye (bộ chai baye) là gì?,chai-480-baye
CHA480-11,Chai 480-11 là gì và được dùng trong trường hợp nào?,"Chai 480-11 là chai nhôm tròn màu bạc dung tích 480ml, nắp trắng 3 bộ phận. Đóng được các dạng EC và SL, không đóng được SC. Đây là chai thường được khách hàng mang tới để đóng.",chai,NHOM,"Chai nhôm 480ml có đóng được EC không?|Chai nào phù hợp với chế phẩm dạng EC?|Chai 480-11 khác gì chai HDPE 480ml?|Chai nhôm tròn bạc dùng trong trường hợp nào?",chai-nhom-bac-480-11
71,bộ chai đặt riêng cho khách (1 lít),- Có 2 chai đặt riêng cho khách là BASP 1 lít và BAYE 1 lít,chai,1lit|1lít,bộ chai đặt riêng cho khách (1 lít) là gì?,chai-BASP-1LIT-115gr|chai-BAYE-1LIT-115gr
CHAG-240-0002,Chai CHAG-240-0002 là gì và đóng được dạng nào?,"Chai BAYE trắng đục dung tích 240ml, chất liệu HDPE, nắp trắng. Đóng được các dạng SC và SL. Không đóng được EC. Quy cách thùng: THU240-08; 40 chai/thùng.Kết quả test 03.2023: đóng được các sản phẩm SC/SL gồm: - Hexa - Mi stop 350SC - Kosho ohayo 24SC.",chai,HDPE,"Chai 240ml BAYE có đóng được EC không?|CHAG-240-0002 dùng cho sản phẩm nào?|Chai BAYE 240ml có test Hexa không?|Chai nào phù hợp đóng Mi stop 350SC?","chai-240-0002"
CHAG-480-0002,Chai CHAG-480-0002 có đặc điểm gì và dùng để đóng gì?,"Chai BAYE trắng đục dung tích 480ml, chất liệu HDPE, nắp trắng. Đóng được SC và SL. Không đóng được EC. Quy cách thùng: THU450-01; 30 chai/thùng.Kết quả test 03.2023: đóng được: - Hexa - Mi stop 350SC - Kosho ohayo 24SC.",chai,HDPE,"Chai 480ml BAYE có đóng được EC không?|Chai CHAG-480-0002 dùng cho SC hay SL?|Chai nào dùng cho Kosho ohayo 24SC?|Chai nào phù hợp với Mi stop 350SC?",
CHAG-240-0002,Chai CHAG-240-0002 là gì và đóng được dạng nào?,"Chai BAYE trắng đục dung tích 240ml, chất liệu HDPE, nắp trắng. Đóng được các dạng SC và SL. Không đóng được EC. Quy cách thùng: THU240-08; 40 chai/thùng. Kết quả test 03.2023: đóng được các sản phẩm SC/SL gồm: - Hexa- Mi stop 350SC - Kosho ohayo 24SC.",chai,HDPE,"Chai 240ml BAYE có đóng được EC không?|CHAG-240-0002 dùng cho sản phẩm nào?|Chai BAYE 240ml có test Hexa không?|Chai nào phù hợp đóng Mi stop 350SC?",chai-480-0002
CHAG-1000-0002,Chai CHAG-1000-0002 là chai gì và đóng được sản phẩm nào?,"Chai BAYE trắng đục dung tích 1 lít, chất liệu HDPE, nắp trắng. Đóng được SC và SL. Không đóng được EC. Quy cách thùng: THU1000-03; 20 chai/thùng. Kết quả test 03.2023: đóng được: - Hexa - Mi stop 350SC - Kosho ohayo 24SC Lưu ý: yêu cầu trọng lượng tối thiểu chai là 115 gram (kiểm tra 7.10.24).",chai,HDPE,"Chai 1 lít BAYE có đóng được EC không?|Chai CHAG-1000-0002 có yêu cầu trọng lượng bao nhiêu?|Chai 1L nào đóng được Mi stop 350SC?|CHAG-1000-0002 dùng cho SC hay SL?",chai-1000-0002
CHAG-100-0015,Chai CHAG-100-0015 là gì và dùng để đóng sản phẩm nào?,"Chai 100-15 (chai nhôm tròn màu bạc dung tích 100ml, nắp trắng 3 bộ phận). Đóng được dạng EC và SL. Lưu ý: lâu lắm chưa đóng, cần kiểm tra lại kích thước thùng. Không đóng được dạng SC.",chai,nhôm|100ml,"Chai 100-15 có đóng được SC không?|Chai nhôm bạc 100ml dùng cho sản phẩm nào?|Chai CHAG-100-0015 có phù hợp đóng EC không?|100-15 có phải nắp 3 bộ phận không?",chai-100-0015
CHAG-240-0007,Chai CHAG-240-0007 là chai gì và dùng để đóng dạng nào?,"Chai 240-07 (chai nhôm tròn màu bạc dung tích 240ml, nắp trắng 3 bộ phận). Đóng được dạng EC và SL. Quy cách thùng: THU240-06 – 40 chai/thùng.  Không đóng được SC.",chai,nhôm|240ml,"Chai 240-07 có đóng được SC không?|Chai nhôm bạc 240ml dùng cho EC không?|Chai CHAG-240-0007 quy cách thùng bao nhiêu?|240ml nhôm có phải nắp 3 bộ phận?",chai-240-0007
CHAG-240-0009,Chai CHAG-240-0009 là gì và có đóng được SC không?,"Chai 240-09 (chai nhôm tròn màu vàng dung tích 240ml, nắp trắng 3 bộ phận). Đóng được dạng EC và SL. Quy cách thùng: THU240-06 – 40 chai/thùng. Không đóng được SC.",chai,nhôm|240ml,"Chai 240-09 dùng cho sản phẩm nào?|Chai nhôm vàng 240ml có đóng được SC không?|Chai CHAG-240-0009 đóng được EC hay SL?|240-09 có phải nắp 3 bộ phận không?",chai-240-0009
CHAG-480-0005,Chai CHAG-480-0005 là gì và dùng để đóng sản phẩm nào?,"Chai 480-05 (chai nhôm tròn màu vàng dung tích 480ml, nắp trắng 3 bộ phận). Đóng được dạng EC và SL. Thường đóng thùng khách hàng mang tới. Không đóng được dạng SC.",chai,nhôm|480ml|vàng,"Chai 480-05 có đóng được SC không?|Chai nhôm vàng 480ml dùng để đóng sản phẩm gì?|CHAG-480-0005 có phải nắp 3 bộ phận không?|Chai 480-05 có dùng thùng chuẩn hay thùng khách hàng?",chai-480-0005
CHAG-480-0006,Chai CHAG-480-0006 là gì và đặc điểm ra sao?,"Chai 480-06 (chai nhôm tròn màu bạc dung tích 480ml, nắp trắng 3 bộ phận). Đóng được dạng EC và SL. Thường đóng thùng khách hàng mang tới. Không đóng được SC.",chai,nhôm|480ml|bạc,"Chai 480-06 có đóng SC được không?|Chai nhôm bạc 480ml dùng cho dạng EC SL?|CHAG-480-0006 có nắp 3 bộ phận không?|Chai 480-06 khác gì chai 480-05?",chai-480-0006
CHAG-1000-0005,Chai CHAG-1000-0005 có mô tả như thế nào?,"Chai 1000-05 (chai nhôm tròn màu bạc 1000ml, nắp trắng 3 bộ phận). Đóng được dạng EC và SL. Quy cách thùng: THU1000-03 – 20 chai/thùng. Không đóng được SC.",chai,nhôm|1000ml|bạc,"Chai 1000-05 dùng để đóng EC hay SL?|Chai nhôm bạc 1 lít có đóng được SC không?|CHAG-1000-0005 quy cách thùng là bao nhiêu?|Chai 1 lít nắp 3 bộ phận có giống mẫu 480ml không?",chai-1000-0005
CHAG-1000-0008,Chai CHAG-1000-0008 là chai gì và dùng cho loại sản phẩm nào?,"Chai 1000-08 (chai nhôm tròn màu vàng dung tích 1000ml, nắp trắng 3 bộ phận). Đóng được dạng EC và SL. Quy cách thùng: THU1000-03 – 20 chai/thùng. Không đóng được SC.",chai,nhôm|1000ml|vàng,"Chai 1000-08 có dùng để đóng SC không?|Chai nhôm vàng 1 lít đóng sản phẩm gì?|CHAG-1000-0008 quy cách thùng là bao nhiêu?|Chai 1000-08 có nắp 3 bộ phận giống chai 1000-05 không?",chai-1000-0008
84,thùng gồm những loại thùng nào,1. THÙNG 5 LỚP CHỐNG THẤM 2. THÙNG 5 LỚP CHẤT LƯỢNG NHƯ 7 LỚP 3. THÙNG 7 LỚP CÁN MÀNG 4. THÙNG OFFSET,thung,,thông tin về các loại thùng?,
85,thùng offset là những thùng nào?,1. Q7 900ML BMC 2. Q7 900ML PHÚC THỊNH 3. Q10 900ML DELTA 4. TRÂU RỪNG MỚI 900ML DELTA 5. GUSSI NHÃN ĐỎ 900ML DELTA 6. VOI RỪNG 900ML AGRISHOP 7. PHƯỢNG HOÀNG LỬA 900ML DELTA 8. Q7 4.5LIT BMC 9. Q7 4.5LIT PHÚC THỊNH 10. Q10 4.5LIT DELTA 11. TRÂU RỪNG MỚI 4.5LIT DELTA,thung,5lit|900ml,những loại thùng nào thuộc thùng offset?,
qr_check_01,Cách kiểm tra hàng chính hãng bằng mã QR như thế nào?,"Cách 1: Quét mã QR để kiểm tra hàng chính hãng. Bước 1: Cào lớp tráng bạc trên tem để lộ ra mã QR. Bước 2: Dùng điện thoại quét mã QR. Bước 3: Xem kết quả hệ thống trả về. Kết quả nếu MÃ QR CHƯA TỪNG QUÉT: “Hệ thống xác nhận quý khách đã mua sản phẩm chính hãng của Tập đoàn Delta Thụy Sĩ.” → Thùng thuốc thật. Kết quả nếu MÃ QR ĐÃ TỪNG QUÉT: “Hệ thống ghi nhận mã QR này đã được kiểm tra trước đó. Sản phẩm có thể không phải hàng chính hãng.” → Khuyến nghị kiểm tra lại bằng Cách 2: Cào mã & nhắn tin.",Hướng dẫn kiểm tra hàng thật,kiem_tra|qr|hang_that,"Quét mã QR kiểm tra thật giả như thế nào?|Hướng dẫn quét mã QR|Làm sao biết hàng thật bằng QR?",thay-doi-tren-thung
qr_check_02,Kết quả trả về khi quét mã QR có ý nghĩa gì?,"Có 2 khả năng:1. Mã QR chưa từng được quét → Sản phẩm chính hãng.2. Mã QR đã từng được quét → Có nguy cơ không phải hàng thật, cần kiểm tra thêm bằng mã PIN.",Hướng dẫnkiểm tra hàng thật,kiem_tra|qr|hang_that,"QR chưa từng quét nghĩa là gì?|QR đã quét rồi thì sao?|Ý nghĩa kết quả quét QR?",thay-doi-tren-thung
qr_check_03,Phải làm gì nếu nghi ngờ sản phẩm là hàng giả?,"Nếu phát hiện dấu hiệu hàng giả:- Báo ngay cho Tập đoàn Delta Thuỵ Sĩ- Hoặc báo cơ quan chức năng: công an, quản lý thị trường.",Hướng dẫn kiểm tra hàng thật,kiem_tra|hang_gia|canh_bao,"Phát hiện hàng giả phải làm gì?|Gửi khiếu nại hàng giả ở đâu?|Thông báo hàng giả cho ai?",thay-doi-tren-thung
pin_check_01,Cách kiểm tra hàng chính hãng bằng mã PIN là gì?,"Cách 2: Cào mã PIN và nhắn tin.Bước 1: Cào lớp bạc trên tem để nhận MÃ PIN (9 ký tự).Bước 2: Soạn tin nhắn theo cú pháp:  CHG  DNT  <MÃ PIN>  Gửi 8077Bước 3: Kiểm tra kết quả hệ thống trả về.",Hướng dẫn kiểm tra hàng thật,kiem_tra|pin|hang_that,"Cách nhắn tin kiểm tra hàng thật?|Kiểm tra bằng mã PIN thế nào?|Hướng dẫn cào mã và nhắn tin?",thay-doi-tren-thung
pin_check_02,Kết quả trả về khi nhắn tin kiểm tra mã PIN là gì?,"Có 3 loại kết quả:1. MÃ PIN ĐÚNG → Thùng thuốc CHÍNH HÃNG.2. MÃ PIN SAI → Có thể là HÀNG GIẢ.3. MÃ PIN ĐÃ SỬ DỤNG → Nguy cơ hàng giả, vì mã này đã được dùng trước đó.",Hướng dẫn kiểm tra hàng thật,kiem_tra|pin|hang_that,"Kết quả mã PIN có ý nghĩa gì?|Mã PIN sai nghĩa là sao?|Mã PIN đã dùng là thế nào?",thay-doi-tren-thung
pin_check_03,Hệ thống báo mã PIN đã sử dụng thì phải làm sao?,"Nếu hệ thống báo mã PIN đã được dùng:- Sản phẩm có thể là hàng giả.- Khuyến nghị gọi số hỗ trợ 0919410292 để được tư vấn.",Hướng dẫn kiểm tra hàng thật,kiem_tra|pin|hang_gia,"PIN báo đã sử dụng nghĩa là gì?|Mã PIN bị trùng phải làm gì?|PIN đã dùng có phải hàng giả?",thay-doi-tren-thung
trau-den-01,Nắp chai Trâu Rừng Đen thật có đặc điểm gì?,"Nắp chai hàng thật có logo BMC được dập nổi rõ nét. Áp dụng từ 10/10/2024.",phan-biet-trau-rung-den,nap,Trâu Rừng Đen thật có nắp như thế nào?|Logo nắp chai Trâu Rừng Đen ra sao?,thay-doi-tren-thung-3
trau-den-02,Hàng chính hãng Trâu Rừng Đen có dấu hiệu nhận biết nào?,"Hàng thật có hiệu TRÂU RỪNG ĐEN, in đầy đủ thông tin nhận diện thương hiệu.",phan-biet-trau-rung-den,nhan-dien,Trâu Rừng Đen thật nhận biết bằng cách nào?|Bao bì hàng thật có gì?,thay-doi-tren-thung-3
trau-den-03,Seal chai Trâu Rừng Đen thật có gì đặc biệt?,"Seal có logo BMC, dán kín, không hở, không xì. Áp dụng từ 10/10/2024.",phan-biet-trau-rung-den,seal,Seal hàng thật trông như thế nào?|Dấu hiệu seal thật|Seal BMC ra sao?,thay-doi-tren-thung-3
trau-den-04,Tem chống hàng giả trên thùng Trâu Rừng Đen thật như thế nào?,"Thùng thuốc thật có tem chống hàng giả dán trên nắp thùng phía trong. Áp dụng từ 10/10/2024.",phan-biet-trau-rung-den,tem-chong-gia,Tem chống giả của Trâu Rừng Đen nằm ở đâu?|Thùng thật có tem gì?,thay-doi-tren-thung-3
trau-den-05,Ký hiệu dưới đáy chai Trâu Rừng Đen thật là gì?,"Đáy chai có ký hiệu: NLP hoặc PHL hoặc HTA hoặc VNC hoặc TPP.",phan-biet-trau-rung-den,day-chai,Ký hiệu đáy chai hàng thật?|Đáy chai Trâu Rừng Đen thật có gì?,thay-doi-tren-thung-3
trau-gia-01,Nắp chai hàng giả Trâu Rừng có đặc điểm gì?,"Hàng giả không có logo BMC trên nắp chai.",phan-biet-trau-rung-gia,nap,Nắp hàng giả trông thế nào?|Logo nắp hàng giả có không?,thay-doi-tren-thung-3
trau-gia-02,Nhãn chai hàng giả Trâu Rừng có gì bất thường?,"Hàng giả ghi nhãn TRÂU RÙNG – sai tên thương hiệu.",phan-biet-trau-rung-gia,nhan,Nhãn hàng giả sai ở đâu?|Cách nhận biết nhãn sai?,thay-doi-tren-thung-3
trau-gia-03,Seal chai hàng giả có dấu hiệu gì?,"Seal không có logo BMC hoặc bị hở, rò rỉ thuốc, đã bị mở ra. Miệng chai có vết cạo nhựa.",phan-biet-trau-rung-gia,seal,Seal hàng giả khác gì hàng thật?|Seal giả có dấu hiệu gì?,thay-doi-tren-thung-3
trau-gia-04,Thùng thuốc hàng giả có tem chống hàng giả không?,"Thùng thuốc giả không có tem chống hàng giả hoặc tem bị rách, bị tháo ra từ thùng thật.",phan-biet-trau-rung-gia,tem,Thùng hàng giả nhận biết thế nào?|Tem hàng giả có không?,thay-doi-tren-thung-3
trau-gia-05,Đáy chai hàng giả có ký hiệu không?,"Đáy chai hàng giả không có ký hiệu hoặc ký hiệu sai so với chuẩn NLP/PHL/HTA/VNC/TPP.",phan-biet-trau-rung-gia,day-chai,Đáy chai hàng giả khác gì hàng thật?|Cách nhận biết đáy chai giả?,thay-doi-tren-thung-3
trau-canh-bao-01,Cảnh báo về thị trường thuốc cỏ giả?,"Hiện có nhiều loại thuốc cỏ giả, nhái kém chất lượng gây ảnh hưởng hiệu quả phun xịt. Khuyến cáo chỉ mua tại cửa hàng uy tín và ưu tiên sản phẩm có tem chống hàng giả.",canh-bao,giai-phap,Khuyến cáo khi mua thuốc cỏ?|Làm sao tránh mua hàng giả?,thay-doi-tren-thung-3
trau-qrcode-01,Làm sao quét QR để xác minh hàng thật?,"Quét mã QR trên tem hoặc bấm 'QUAN TÂM' để nhận thêm thông tin xác thực chính hãng.",xac-thuc,qr,Hướng dẫn quét QR?|Cách xác thực thuốc thật?,thay-doi-tren-thung-3
87,thùng q7 900ml bmc,- Thùng q7 900ml bmc:,thung,900ml,thùng q7 900ml bmc là gì?,thung-q7-900ml-bmc
88,thùng q7 900ml phúc thịnh,- Thùng q7 900ml phúc thịnh:,thung,900ml,thùng q7 900ml phúc thịnh là gì?,thung-q7-900ml-phuc-thinh
89,thùng q10 900ml delta,- Thùng q10 900ml delta:,thung,900ml,thùng q10 900ml delta là gì?,thung-q10-900ml-delta
90,thùng trâu rừng mới 900ml delta,- Thùng trâu rừng mới 900ml delta:,thung,900ml,thùng trâu rừng mới 900ml delta là gì?,thung-trau-rung-moi-900ml-delta
91,thùng gussi nhãn đỏ 900ml delta,- Thùng gussi nhãn đỏ 900ml delta:,thung,900ml,thùng gussi nhãn đỏ 900ml delta là gì?,thung-gussi-nhan-do-900ml-delta
92,thùng voi rừng 900ml agrishop,- Thùng voi rừng 900ml agrishop:,thung,900ml,thùng voi rừng 900ml agrishop là gì?,thung-voi-rung-900ml-agrishop
93,thùng phượng hoàng lửa 900ml delta,- Thùng phượng hoàng lửa 900ml delta:,thung,900ml,thùng phượng hoàng lửa 900ml delta là gì?,thung-phuong-hoang-lua-900ml-delta
94,thùng q7 4.5l bmc,- Thùng q7 4.5l bmc:,thung,4.5l,thùng q7 4.5l bmc là gì?,thung-q7-4.5L-BMC
95,thùng q7 4.5l phúc thịnh,- Thùng q7 4.5l phúc thịnh:,thung,4.5l,thùng q7 4.5l phúc thịnh là gì?,thung-q7-4.5L-phuc-thinh
96,thùng q10 4.5l delta,- Thùng q10 4.5l delta:,thung,4.5l,thùng q10 4.5l delta là gì?,thung-q10-4.5L-delta
97,thùng trâu rừng mới 4.5l delta,- Thùng trâu rừng mới 4.5l delta:,thung,4.5l,thùng trâu rừng mới 4.5l delta là gì?,thung-trau-rung-moi-4.5L-delta
98,tem chống giả,- Tem chống giả: - - -,nhan_mang_tui,chống_giả,tem chống giả là gì?,tem-chong-gia-delta|tem-chong-gia-BMC|vi-tri-dan-tem-chong-gia
99,thay đổi trên nhãn chai,- Thay đổi trên nhãn chai:,chai,,thay đổi trên nhãn chai là gì?,thay-doi-tren-nhan-chai
100,nhãn + màng + túi,- - -,nhan_mang_tui,,nhãn + màng + túi là gì?,nhan-mang-tui-azin-rio|nhan-mang-tui-kenbast|nhan-mang-tui-gussi-bastar
101,các chai nào có nắp + seal có logo bmc,"1. CÁC LOẠI VẬT TƯ (CHAI) SẼ CHUYỂN ĐỔI NẮP + SEAL CÓ LOGO BMC 2. CHUYỂN ĐỔI CHAI 30-01: VUÔNG TRẮNG TRONG NẮP ĐỎ SANG CHAI TRẮNG ĐỤC 30-02 (VẪN NẮP ĐỎ) 3. SẢN PHẨM GARDONA 250SL KHÔNG PHÙ HỢP ĐÓNG BỘ CHAI PET TRÒN TRẮNG 100-03, 240-04, 480-01, 1000-03 VÀ CHAI 100-14 4. THIẾT KẾ SEAL MỚI > PHÂN BIỆT",chai,PET|thiết_kế,nắp logo + seal có trên những chai nào?,chuyen-doi-nap-seal-co-logo-bmc|chuyen-doi-chai-30-01|seal-hd-seal-pet
102,tính kế hoạch vật tư,"""I. Tính kế hoạch vật tư hằng ngày và II. Tính kế hoạch đặt vật tư dự phòng""",ke_hoach_vat_tu,kế_hoạch,tính kế hoạch vật tư là gì?,
