row_index,id,issue_type,severity,detail
137,fungal_spore_formation_chunk_04__000137,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đĩa cành', 'bào tử vô tính', 'Colletotrichum', 'Cylindrosporium']"
138,fungal_spore_formation_qa_01__000138,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bào tử vô tính', 'lan truyền', 'mô bệnh', 'phát triển nấm']"
139,fungal_spore_formation_qa_02__000139,TAG_HAS_SPACE,MED,"tags có token chứa space: ['điều kiện môi trường', 'độ ẩm', 'nhiệt độ', 'bào tử vô tính']"
140,fungal_spore_formation_qa_03__000140,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cành bào tử phân sinh', 'quả cành', 'đĩa cành', 'nghiên cứu nấm']"
141,fungal_spore_formation_qa_04__000141,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cơ chế hình thành bào tử', 'cành bào tử phân sinh', 'quả cành', 'đĩa cành', 'mô bệnh']"
142,fungus_spore_01_chunk_01__000142,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Fusarium graminearum', 'Bệnh cây trồng']"
143,fungus_spore_02_chunk_02__000143,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bào tử túi', 'Ngô', 'Cơ chế sinh bào tử']"
144,fungus_spore_03_chunk_03__000144,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Quả thể', 'Quả cành', 'Bào tử hữu tính', 'Bào tử vô tính', 'Nấm bệnh']"
145,fungus_spore_04_qa_01__000145,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phòng trừ bệnh', 'Cấu trúc sinh sản', 'Bào tử', 'Nấm bệnh', 'Biện pháp kiểm soát']"
146,fungus_spore_05_qa_02__000146,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Thời điểm phát sinh bệnh', 'Fusarium graminearum', 'Ngô trưởng thành', 'Bào tử túi', 'Bệnh thối thân']"
147,fungus_spore_06_qa_03__000147,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phòng bệnh', 'Biện pháp canh tác']"
148,fungus_spore_07_qa_04__000148,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Cơ chế sinh bào tử', 'Fusarium graminearum', 'Bào tử túi', 'Nấm bệnh', 'Phát tán bệnh']"
149,fungal_disease_plant_qa_01__000149,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh nấm', 'sương mai', 'phấn trắng', 'gỉ sắt', 'ký sinh nấm']"
150,fungal_disease_plant_qa_02__000150,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm ký sinh', 'không nuôi cấy được', 'môi trường nhân tạo', 'bào tử nấm']"
151,fungal_disease_plant_qa_03__000151,TAG_HAS_SPACE,MED,"tags có token chứa space: ['gỉ sắt', 'tính đặc hiệu', 'ký chủ', 'gây hại chọn lọc']"
152,fungal_disease_plant_qa_04__000152,TAG_HAS_SPACE,MED,"tags có token chứa space: ['triệu chứng bệnh', 'sương mai', 'phấn trắng', 'gỉ sắt', 'vàng lá']"
153,fungal_disease_plant_qa_05__000153,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân biệt bệnh', 'sương mai', 'phấn trắng', 'gỉ sắt', 'triệu chứng']"
154,fungal_hyphae_01_chunk_01__000154,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Rhizoctonia', 'sợi nấm', 'hạch nấm', 'bệnh cây', 'ẩm thấp']"
155,sclerotium_rolfsii_01_chunk_02__000155,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sclerotium rolfsii', 'thối gốc', 'rau màu', 'nấm trắng', 'hạch nâu']"
156,sclerotinia_sclerotiorum_01_chunk_03__000156,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sclerotinia sclerotiorum', 'bệnh cây lá rộng', 'sợi nấm trắng', 'hạch nấm đen', 'đậu cô ve', 'cà chua']"
157,fungal_hyphae_01_qa_01__000157,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Rhizoctonia', 'hạch nấm', 'cơ chế sinh tồn', 'bệnh cây', 'ẩm thấp']"
158,sclerotium_rolfsii_01_qa_02__000158,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sclerotium rolfsii', 'thời tiết nóng ẩm', 'bệnh thối gốc', 'rau màu', 'phát triển nấm']"
159,sclerotinia_sclerotiorum_01_qa_03__000159,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sclerotinia sclerotiorum', 'quản lý bệnh', 'phòng trừ', 'bệnh cây lá rộng', 'hạch nấm', 'sợi nấm']"
160,root_fungal_disease_chunk_01__000160,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm bệnh', 'rễ cây', 'thân cây', 'bệnh cây trồng', 'thối rễ']"
161,root_fungal_disease_chunk_02__000161,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bệnh nấm rễ', 'nấm gây bệnh', 'Việt Nam', 'Phytophthora', 'Fusarium']"
162,root_fungal_disease_chunk_03__000162,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm bệnh', 'thối rễ', 'vi khuẩn hoại sinh', 'khó khăn', 'mô rễ']"
163,root_fungal_disease_qa_01__000163,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bệnh nấm rễ', 'tác hại nấm', 'chết cây', 'dinh dưỡng cây']"
164,root_fungal_disease_qa_02__000164,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bệnh nấm cây con', 'giai đoạn cây con', 'tác hại nấm']"
165,root_fungal_disease_qa_03__000165,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Triệu chứng bệnh', 'rễ cây', 'phát hiện bệnh', 'lưu ý']"
166,root_fungal_disease_qa_04__000166,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Plasmodiophora brassicae', 'ký sinh rễ', 'bệnh sưng rễ', 'cơ chế bệnh']"
167,field_tools_qa_01__000167,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cây trồng', 'dụng cụ', 'lấy mẫu', 'ghi chép', 'điều tra bệnh']"
168,field_tools_qa_02__000168,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bút dạ', 'ghi thông tin', 'mẫu bệnh', 'độ bền thông tin', 'truy xuất nguồn gốc']"
169,field_tools_qa_03__000169,TAG_HAS_SPACE,MED,"tags có token chứa space: ['dao rựa', 'lấy mẫu', 'cắt mẫu', 'bệnh cây', 'kỹ thuật lấy mẫu']"
170,field_tools_qa_04__000170,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bảo quản mẫu', 'đóng gói mẫu', 'bệnh cây', 'đồng ruộng', 'phòng thí nghiệm']"
171,field_tools_qa_05__000171,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vận chuyển', 'dụng cụ đào', 'an toàn', 'nông dân', 'đồng ruộng']"
172,field_tools_chunk_01__000172,TAG_HAS_SPACE,MED,"tags có token chứa space: ['dụng cụ', 'điều tra', 'lấy mẫu', 'ghi chép', 'bệnh cây']"
173,field_tools_chunk_02__000173,TAG_HAS_SPACE,MED,"tags có token chứa space: ['sổ tay', 'kính lúp', 'ghi chép', 'quan sát', 'bệnh cây']"
174,field_tools_chunk_03__000174,TAG_HAS_SPACE,MED,"tags có token chứa space: ['túi đựng mẫu', 'ghi thông tin', 'bệnh cây', 'truy xuất nguồn gốc', 'đóng gói']"
175,field_tools_chunk_04__000175,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vận chuyển', 'an toàn', 'dụng cụ', 'điều tra', 'nông dân']"
176,field_sampling_qa_01__000176,TAG_HAS_SPACE,MED,"tags có token chứa space: ['dụng cụ lấy mẫu', 'héo vi khuẩn', 'khử trùng', 'vận chuyển mẫu', 'an toàn lao động']"
177,field_sampling_qa_02__000177,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khử trùng', 'cồn êthanol', 'ngăn ngừa lây lan', 'dụng cụ cắt', 'bệnh héo vi khuẩn']"
178,field_sampling_qa_03__000178,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây lan bệnh', 'vệ sinh cá nhân', 'bùn đất', 'phòng chống bệnh', 'điều tra ruộng']"
179,field_sampling_qa_04__000179,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bảo quản mẫu', 'nhiệt độ', 'vận chuyển mẫu', 'nước đá', 'phòng thí nghiệm']"
180,field_sampling_qa_05__000180,TAG_HAS_SPACE,MED,"tags có token chứa space: ['sức khỏe', 'bảo hộ cá nhân', 'nắng nóng', 'điều tra ruộng', 'an toàn lao động']"
181,field_disease_survey_chunk_01__000181,TAG_HAS_SPACE,MED,"tags có token chứa space: ['điều tra bệnh', 'cây trồng', 'triệu chứng bệnh', 'nấm', 'virus', 'kỹ thuật điều tra']"
182,field_disease_survey_chunk_02__000182,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thảo luận', 'nông dân', 'bảo vệ thực vật', 'thu thập thông tin', 'khảo sát bệnh']"
183,field_disease_survey_chunk_03__000183,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quan sát', 'triệu chứng bệnh', 'côn trùng', 'vectơ virus', 'cỏ dại', 'thuốc BVTV']"
184,field_disease_survey_chunk_04__000184,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kiểm tra cây bệnh', 'triệu chứng bệnh', 'rễ', 'lá', 'nấm', 'virus', 'kính lúp']"
185,field_disease_survey_qa_01__000185,TAG_HAS_SPACE,MED,"tags có token chứa space: ['rễ', 'thân', 'bệnh', 'nấm', 'kiểm tra']"
186,field_disease_survey_qa_02__000186,TAG_HAS_SPACE,MED,"tags có token chứa space: ['virus', 'triệu chứng', 'lá khảm', 'lá quăn', 'cây còi cọc']"
187,field_disease_survey_qa_03__000187,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kính lúp', 'nấm', 'lá', 'quan sát', 'phân biệt']"
188,field_disease_survey_qa_04__000188,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thuốc BVTV', 'tổn thương', 'phân biệt', 'quan sát', 'lưu ý']"
189,plant_disease_bacteria_qa_01__000189,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh vi khuẩn', 'đốm lá', 'dịch khuẩn', 'kiểm tra thân']"
190,plant_disease_bacteria_qa_02__000190,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh héo', 'kiểm tra thân', 'dịch khuẩn', 'bệnh nấm', 'phân biệt bệnh']"
191,plant_disease_nematode_chunk_01__000191,TAG_HAS_SPACE,MED,"tags có token chứa space: ['tuyến trùng', 'còi cọc', 'héo', 'biến vàng', 'rễ cây']"
192,plant_disease_nematode_chunk_02__000192,TAG_HAS_SPACE,MED,"tags có token chứa space: ['tuyến trùng', 'mật độ tuyến trùng', 'phương pháp tách tuyến trùng', 'khay Whitehead', 'phễu Baermann']"
193,plant_disease_nematode_qa_01__000193,TAG_HAS_SPACE,MED,"tags có token chứa space: ['tuyến trùng', 'kim chích hút', 'kính hiển vi', 'nhận dạng tuyến trùng']"
194,plant_disease_sampling_qa_01__000194,TAG_HAS_SPACE,MED,"tags có token chứa space: ['mẫu bệnh', 'thu thập mẫu', 'bảo quản mẫu', 'phân lập tác nhân', 'phòng thí nghiệm']"
195,plant_disease_lab_safety_qa_01__000195,TAG_HAS_SPACE,MED,"tags có token chứa space: ['an toàn phòng thí nghiệm', 'vệ sinh cá nhân', 'phòng tránh lây nhiễm', 'quần áo sạch', 'điều tra đồng ruộng']"
196,plant_disease_bacteria_chunk_02__000196,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh vi khuẩn', 'xâm nhiễm', 'lan truyền', 'mạch dẫn', 'vết thương']"
197,plant_disease_bacteria_qa_03__000197,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kiểm tra dịch khuẩn', 'bệnh héo', 'phân biệt nấm và vi khuẩn', 'chẩn đoán nhanh']"
198,vascular_wilt_01_chunk_01__000198,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh héo', 'thối rễ', 'thối thân', 'tắc bó mạch', 'cây trồng']"
199,vascular_wilt_01_chunk_02__000199,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kiểm tra mạch dẫn', 'hóa nâu', 'bệnh héo', 'thối rễ', 'thối thân']"
200,vascular_wilt_01_chunk_03__000200,TAG_HAS_SPACE,MED,"tags có token chứa space: ['dịch khuẩn', 'cấy khuẩn', 'bệnh vi khuẩn', 'phân lập', 'xử lý bệnh']"
201,vascular_wilt_01_chunk_04__000201,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh héo', 'nấm Fusarium', 'nấm Verticillium', 'phân lập nấm', 'mạch dẫn hóa nâu']"
202,vascular_wilt_01_chunk_05__000202,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thối rễ', 'thối thân', 'nấm', 'tuyến trùng', 'virút', 'bệnh cây']"
203,vascular_wilt_01_chunk_06__000203,TAG_HAS_SPACE,MED,"tags có token chứa space: ['hạch', 'sợi nấm', 'Sclerotinia', 'Rhizoctonia', 'phân lập nấm']"
204,vascular_wilt_01_chunk_07__000204,TAG_HAS_SPACE,MED,"tags có token chứa space: ['không có hạch', 'thối rễ', 'tuyến trùng', 'sưng rễ', 'cây họ thập tự']"
205,vascular_wilt_01_chunk_08__000205,TAG_HAS_SPACE,MED,"tags có token chứa space: ['tuyến trùng', 'nốt sưng rễ', 'vết loét rễ', 'giám định', 'phòng thí nghiệm']"
206,vascular_wilt_01_chunk_09__000206,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thối rễ', 'không có tuyến trùng', 'phân lập nấm', 'bệnh nấm', 'xử lý bệnh']"
207,plant_disease_diag_chunk_01__000207,TAG_HAS_SPACE,MED,"tags có token chứa space: ['trị bệnh cây', 'chẩn đoán bệnh', 'virút thực vật', 'kính lúp', 'triệu chứng bệnh']"
208,plant_disease_diag_chunk_02__000208,TAG_HAS_SPACE,MED,"tags có token chứa space: ['trị bệnh cây', 'vi khuẩn', 'nấm', 'phân lập vi khuẩn', 'dịch khuẩn']"
209,plant_disease_diag_qa_01__000209,TAG_HAS_SPACE,MED,"tags có token chứa space: ['virút', 'triệu chứng bệnh', 'lá cuốn', 'khảm', 'vằn']"
210,plant_disease_diag_qa_02__000210,TAG_HAS_SPACE,MED,"tags có token chứa space: ['virút', 'phòng thí nghiệm', 'chẩn đoán', 'mẫu bệnh', 'xử lý bệnh']"
211,plant_disease_diag_qa_03__000211,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vi khuẩn', 'phân lập', 'dịch khuẩn', ""môi trường King's B"", 'xác định bệnh']"
212,plant_disease_diag_qa_04__000212,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'dịch khuẩn', 'đốm lá xanh', 'phân biệt bệnh', 'triệu chứng bệnh']"
213,fungal_disease_identification_chunk_01__000213,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm sương mai', 'gỉ trắng', 'phấn trắng', 'kính lúp', 'kính hiển vi']"
214,fungal_disease_identification_chunk_02__000214,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Alternaria', 'Cercospora', 'bào tử nấm', 'lá bệnh', 'kính hiển vi']"
215,fungal_disease_identification_chunk_03__000215,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cấy mô bệnh', 'môi trường nghèo dinh dưỡng', 'phân lập nấm', 'vết đốm lá', 'tác nhân gây bệnh']"
216,fungal_disease_identification_qa_01__000216,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm sương mai', 'gỉ trắng', 'ký sinh chuyên tính', 'môi trường nhân tạo', 'quan sát nấm']"
217,fungal_disease_identification_qa_02__000217,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quan sát nấm', 'vi khuẩn hoại sinh', 'chẩn đoán sai', 'mẫu bệnh', 'kính hiển vi']"
218,fungal_disease_identification_qa_03__000218,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Alternaria', 'Cercospora', 'bào tử nấm', 'sinh sản nấm', 'lan truyền bệnh']"
219,lab_tools_chunk_01__000219,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kính lúp soi nổi', 'kính hiển vi', 'chẩn đoán bệnh cây', 'thiết bị phòng thí nghiệm', 'quan sát vi sinh vật']"
220,lab_tools_chunk_02__000220,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kính lúp soi nổi', 'kính hiển vi', 'bảo dưỡng thiết bị', 'điều chỉnh tiêu cự', 'chẩn đoán bệnh cây']"
221,stereo_microscope_chunk_01__000221,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'kính lúp soi nổi', 'quan sát mẫu', 'phóng đại thấp', 'bệnh cây', 'phòng thí nghiệm']"
222,stereo_microscope_chunk_02__000222,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'tuyến trùng', 'kính lúp soi nổi', 'làm thuần mẫu', 'quan sát', 'phòng thí nghiệm']"
223,stereo_microscope_chunk_03__000223,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ánh sáng', 'kính lúp soi nổi', 'gương điều chỉnh', 'phòng thí nghiệm', 'quan sát mẫu', 'kỹ thuật ánh sáng']"
224,stereo_microscope_qa_01__000224,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'kính lúp soi nổi', 'phóng đại', 'quan sát mẫu', 'kỹ thuật thao tác', 'phòng thí nghiệm']"
225,stereo_microscope_qa_02__000225,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'kính lúp soi nổi', 'phòng thí nghiệm', 'quan sát mẫu', 'làm thuần mẫu', 'kiểm tra tuyến trùng']"
226,stereo_microscope_qa_03__000226,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kính lúp soi nổi', 'ánh sáng', 'lưu ý sử dụng', 'quan sát mẫu', 'phòng thí nghiệm', 'kỹ thuật thao tác']"
227,microscope_usage_chunk_01__000227,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kính hiển vi', 'sử dụng', 'bảo quản', 'vật kính', 'hư hại']"
228,microscope_usage_chunk_02__000228,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vật kính', 'lam kính', 'bảo quản', 'an toàn', 'thao tác nhẹ nhàng']"
229,microscope_adjustment_qa_01__000229,TAG_HAS_SPACE,MED,"tags có token chứa space: ['điều chỉnh', 'kính hiển vi', 'quan sát', 'màng ngăn', 'tụ kính']"
230,microscope_adjustment_qa_02__000230,TAG_HAS_SPACE,MED,"tags có token chứa space: ['tụ sáng', 'màng ngăn', 'điều chỉnh', 'kính hiển vi', 'ánh sáng']"
231,microscope_adjustment_qa_03__000231,TAG_HAS_SPACE,MED,"tags có token chứa space: ['màng chỉnh độ mở', 'điều chỉnh', 'độ tương phản', 'kính hiển vi', 'quan sát mẫu']"
232,fungi_spore_fix_qa_01__000232,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Quan sát nấm', 'Cố định mẫu', 'Kỹ thuật phòng thí nghiệm', 'Bào tử nấm', 'Kính hiển vi']"
233,fungi_spore_fix_qa_02__000233,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Lấy mẫu', 'Bào tử nấm', 'Quan sát kính hiển vi', 'Kỹ thuật lấy mẫu', 'Nấm bệnh']"
234,fungi_spore_fix_qa_03__000234,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân biệt quả thể', 'Bào tử nấm', 'Quan sát kính hiển vi', 'Nấm', 'Cấu trúc bào tử']"
235,fungi_microscope_parts_chunk_01__000235,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Kính hiển vi', 'Bộ phận kính', 'Quan sát nấm', 'Phòng thí nghiệm', 'Thiết bị quan sát']"
236,fungi_microscope_parts_chunk_02__000236,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sử dụng kính hiển vi', 'Nút chỉnh kính', 'Quan sát bào tử', 'Kỹ thuật lấy nét', 'Phòng thí nghiệm']"
240,fungi_spore_fix_qa_05__000240,TAG_HAS_SPACE,MED,"tags có token chứa space: ['An toàn', 'Lấy mẫu', 'Cố định mẫu', 'Bào tử nấm', 'Phòng thí nghiệm']"
241,fungi_spore_fix_qa_06__000241,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bào tử phân sinh', 'Bào tử túi', 'Phân biệt bào tử', 'Quả thể nấm', 'Quan sát kính hiển vi']"
242,sclerotinia_sample_qa_01__000242,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sclerotinia sclerotiorum', 'mẫu lam', 'dao cạo ướt', 'quả thể đĩa', 'kỹ thuật lấy mẫu']"
243,fungal_isolation_chunk_01__000243,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phương pháp phân lập nấm', 'kỹ thuật phân lập nấm', 'cách phân lập nấm', 'phân lập nấm như thế nào']"
244,fungal_isolation_chunk_02__000244,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Chẩn đoán bệnh cây', 'Tập huấn kỹ năng', 'Phòng thí nghiệm', 'Phân biệt nấm bệnh']"
245,fungal_isolation_chunk_03__000245,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cải thiện kỹ thuật phân lập', 'điều chỉnh môi trường nuôi cấy', 'khử trùng mẫu bệnh', 'thêm kháng sinh vào môi trường']"
246,fungal_isolation_chunk_04__000246,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cồn êtyl khử trùng', 'dung dịch javen có dùng được không', 'lưu ý khi khử trùng mẫu bệnh', 'cách khử trùng mẫu bệnh']"
247,fungal_isolation_qa_01__000247,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Mô bệnh', 'Phân lập nấm', 'Vi sinh vật hoại sinh', 'Chọn mẫu bệnh']"
248,fungal_isolation_qa_02__000248,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Tiêu diệt vi sinh vật', 'Phân lập nấm', 'Mô bệnh', 'Kỹ thuật phòng thí nghiệm']"
249,fungal_isolation_qa_03__000249,TAG_HAS_SPACE,MED,"tags có token chứa space: ['rễ cây và môi trường nuôi cấy', 'tại sao không dùng PDA', 'môi trường phân lập nấm', 'phân lập nấm từ rễ']"
250,fungal_isolation_qa_04__000250,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Yếu tố thành công', 'Phân lập nấm', 'Mô bệnh', 'Kinh nghiệm']"
251,fungal_isolation_qa_05__000251,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Nâng cao hiệu quả', 'Phân lập nấm', 'Chẩn đoán bệnh', 'Tài liệu tham khảo']"
252,plant_isolation_chunk_01__000252,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập', 'khử trùng', 'mẫu thân', 'vi sinh vật', 'tiệt trùng']"
253,plant_isolation_chunk_02__000253,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khử trùng', 'lau sạch', 'dụng cụ', 'phòng ngừa nhiễm khuẩn', 'phân lập vi sinh vật']"
254,plant_isolation_qa_01__000254,TAG_HAS_SPACE,MED,"tags có token chứa space: ['rửa mẫu', 'lá cây', 'thân cây', 'loại bỏ tạp chất', 'phân lập vi sinh vật']"
255,plant_pathogen_isolation_qa_01__000255,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khử trùng', 'cồn êtyl 70%', 'mô lá', 'phân lập nấm', 'vô trùng']"
256,plant_pathogen_isolation_qa_02__000256,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cắt mô', 'mô bệnh', 'môi trường WA', 'phân lập nấm', 'dụng cụ khử trùng']"
257,plant_pathogen_isolation_qa_03__000257,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nuôi cấy', 'nhiệt độ 25 độ C', 'kiểm tra đĩa', 'tản nấm', 'cấy truyền']"
258,plant_pathogen_isolation_qa_04__000258,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giám định', 'bào tử nảy mầm', 'đỉnh sinh trưởng', 'mẫu thuần', 'xác định nấm']"
259,fungi_isolation_chunk_01__000259,TAG_HAS_SPACE,MED,"tags có token chứa space: ['môi trường phân lập', 'PDA', 'PPA', 'Phytophthora', 'Fusarium', 'kháng sinh']"
260,fungi_isolation_chunk_02__000260,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm hoại sinh', 'Alternaria', 'diseasealotia', 'Stemphylium', 'Bipolaris', 'phân lập khó khăn']"
261,fungi_isolation_qa_01__000261,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập nấm', 'bào tử', 'lá bệnh', 'axít lactic', 'kháng sinh', 'kỹ thuật phân lập']"
262,fungi_isolation_qa_02__000262,TAG_HAS_SPACE,MED,"tags có token chứa space: ['axít lactic', 'kháng sinh', 'môi trường phân lập', 'vi khuẩn', 'giảm pH', 'ngăn vi khuẩn']"
263,fungi_isolation_qa_03__000263,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kiểm tra bào tử', 'kính lúp soi nổi', 'phát triển nấm', 'mẫu lá', 'đĩa Petri', 'đặt mẫu lá']"
264,root_pathogen_chunk_01__000264,TAG_HAS_SPACE,MED,"tags có token chứa space: ['rễ con', 'hấp thụ dinh dưỡng', 'sức khỏe cây', 'phát triển cây']"
265,root_pathogen_chunk_02__000265,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Rhizoctonia', 'Pythium', 'Phytophthora', 'Phoma', 'Fusarium', 'Trichoderma', 'vi khuẩn hoại sinh']"
266,root_pathogen_chunk_03__000266,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập nấm', 'vi khuẩn hoại sinh', 'khử trùng rễ', 'rễ con', 'kỹ thuật phân lập']"
267,root_pathogen_chunk_04__000267,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập', 'rửa rễ', 'khử trùng dụng cụ', 'cấy nấm', 'môi trường WA', 'môi trường PDA']"
268,root_pathogen_qa_01__000268,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khử trùng', 'rễ con', 'nấm ký sinh', 'phân lập nấm', 'bảo vệ nấm bệnh']"
269,root_pathogen_qa_02__000269,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây bệnh nhân tạo', 'xác định nguyên nhân', 'nấm bệnh', 'phân biệt nấm', 'rễ con']"
270,root_pathogen_qa_03__000270,TAG_HAS_SPACE,MED,"tags có token chứa space: ['chọn mẫu', 'rửa rễ', 'rễ con', 'phân lập nấm', 'loại bỏ vi khuẩn']"
271,root_fungus_isolation_chunk_01__000271,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm bệnh', 'phân lập', 'rễ cây', 'cây thân gỗ', 'vi sinh vật']"
272,root_fungus_isolation_chunk_02__000272,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khử trùng', 'cồn êthanol 70%', 'mô thân mềm', 'phân lập nấm', 'cấy mô']"
273,root_fungus_isolation_chunk_03__000273,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quy trình', 'phân lập', 'rửa mẫu', 'cấy mô', 'khử trùng', 'mô bệnh']"
274,root_fungus_isolation_qa_01__000274,TAG_HAS_SPACE,MED,"tags có token chứa space: ['mô bệnh', 'mô khỏe', 'phân lập', 'nấm bệnh', 'lấy mẫu']"
275,root_fungus_isolation_qa_02__000275,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thân cây', 'phân lập', 'vi sinh vật', 'loại bỏ', 'nấm bệnh']"
276,root_fungus_isolation_qa_03__000276,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khử trùng', 'thân mềm', 'cồn 70%', 'lưu ý', 'phân lập nấm']"
277,phytophthora_bait_01_chunk_01__000277,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bẫy đất là gì?', 'Làm sao để sử dụng bẫy đất phân lập Phytophthora và Pythium?', 'Phương pháp bẫy đất hoạt động như thế nào?']"
278,phytophthora_bait_01_chunk_02__000278,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Phytophthora', 'Pythium', 'Bẫy dung dịch', 'Bệnh cây trồng', 'Nông nghiệp']"
