id,question,answer,category,tags,alt_questions_v2
yosky_10sl_tr_u_r_ng_2_0_qa_02,"Có lưu ý gì khi sử dụng thuốc Yosky 10SL để đảm bảo an toàn và hiệu quả?","Khi sử dụng Yosky 10SL, cần phun ướt đẫm từ gốc đến ngọn để thuốc thấm đều. Thuốc có tác dụng cháy chậm nên cần kiên nhẫn chờ 3 ngày lá cỏ bắt đầu vàng và 6-7 ngày mới chết. Không phun thuốc lên cây trồng vì thuốc không chọn lọc, có thể gây hại cây trồng. Tham khảo kỹ hướng dẫn sử dụng và bảo hộ lao động khi phun thuốc.","thuoc_co","luu_y|an_toan|phun_uot_dam|yosky_10sl","Khi dùng Yosky 10SL cần lưu ý gì? | Có nên phun thuốc lên cây trồng không? | Thời gian thuốc phát huy tác dụng là bao lâu?"
riceup_300ec_hi_u_gangster_300ec_chunk_01,"Riceup 300EC là thuốc gì và có công dụng ra sao?","Riceup 300EC (hiệu Gangster 300EC) của công ty Tỷ Phúc Thịnh chứa hoạt chất Pretilachlor 300g/l kết hợp chất an toàn Fenclorim. Đây là thuốc trừ cỏ chọn lọc, dùng để diệt trừ các loại cỏ như cỏ đuôi phụng, cỏ lồng vực, cỏ chỉ, cỏ cháo, cỏ cú trên lúa, đặc biệt hiệu quả trong giai đoạn tiền nảy mầm từ 1-4 ngày sau sạ. Thuốc giúp bảo vệ ruộng lúa khỏi cỏ dại, tăng năng suất và chất lượng lúa.","thuoc_co","riceup_300ec|pretilachlor_300gl|thuoc_co|co_duoi_phung|lua","Riceup 300EC dùng để làm gì? | Thuốc Riceup 300EC có công dụng gì? | Riceup 300EC là thuốc trừ cỏ cho cây gì? | Công dụng chính của Riceup 300EC là gì?"
riceup_300ec_hi_u_gangster_300ec_chunk_02,"Riceup 300EC được sử dụng như thế nào và cần lưu ý gì khi sử dụng?","Riceup 300EC được sử dụng cho lúa đã ủ nảy mầm và có đủ rễ. Trước khi phun, ruộng cần được cày bừa, trục sạch cỏ vụ trước, san phẳng mặt ruộng, không để nước đọng vũng. Phun thuốc bằng béc phun sương để phủ đều mặt ruộng. Sau khi phun 2-3 ngày, cần cho nước vào ruộng, tránh để nước ngập ngọn mạ, giữ nước ẩm trong ruộng từ 5-10 ngày, không để đất ruộng bị khô hay nứt nẻ. Quy cách bán có các thể tích 90ml, 100ml, 450ml.","thuoc_co","riceup_300ec|huong_dan_su_dung|luu_y|lua|pretilachlor","Cách sử dụng Riceup 300EC như thế nào? | Những lưu ý khi dùng Riceup 300EC là gì? | Riceup 300EC dùng cho cây lúa ra sao? | Làm sao để phun Riceup 300EC hiệu quả?"
riceup_300ec_hi_u_gangster_300ec_qa_01,"Riceup 300EC dùng để trừ loại cỏ nào trên lúa?","Riceup 300EC trừ các loại cỏ như cỏ đuôi phụng, cỏ lồng vực, cỏ chỉ, cỏ cháo, cỏ cú trên ruộng lúa, đặc biệt hiệu quả trong giai đoạn tiền nảy mầm từ 1-4 ngày sau sạ.","thuoc_co","thuoc_co|co_duoi_phung|co_long_vuc|lua|pretilachlor","Riceup 300EC trừ cỏ gì trên lúa? | Các loại cỏ nào bị diệt bởi Riceup 300EC? | Thuốc Riceup 300EC có tác dụng với cỏ nào?"
riceup_300ec_hi_u_gangster_300ec_qa_02,"Có thể phun Riceup 300EC khi lúa chưa nảy mầm được không?","Không, Riceup 300EC chỉ sử dụng cho lúa đã ủ nảy mầm và có đủ rễ. Việc phun thuốc khi lúa chưa nảy mầm có thể gây hại cho cây lúa.","thuoc_co","lua|thuoc_co|pretilachlor|luu_y|phun_thuoc","Riceup 300EC có dùng được cho lúa chưa nảy mầm không? | Có thể phun Riceup 300EC trước khi lúa nảy mầm không? | Riceup 300EC có an toàn khi phun lúc lúa chưa nảy mầm?"
riceup_300ec_hi_u_gangster_300ec_qa_03,"Sau khi phun Riceup 300EC cần làm gì để đảm bảo hiệu quả?","Sau khi phun Riceup 300EC 2-3 ngày, cần cho nước vào ruộng, tránh để nước ngập ngọn mạ, giữ nước ẩm trong ruộng từ 5-10 ngày, không để đất ruộng bị khô hay nứt nẻ nhằm đảm bảo thuốc phát huy hiệu quả trừ cỏ tốt nhất.","thuoc_co","lua|huong_dan_su_dung|luu_y|thuoc_co|pretilachlor","Sau khi phun Riceup 300EC cần làm gì? | Làm thế nào để tăng hiệu quả của Riceup 300EC sau khi phun? | Có lưu ý gì sau khi phun Riceup 300EC?"
gardona_250sl_chunk_01,"Gardona 250SL là thuốc gì và có công dụng như thế nào?","Gardona 250SL là thuốc trừ cỏ chọn lọc chứa hoạt chất Fomesafen với nồng độ 250g/l, được sản xuất bởi công ty Tỷ Phúc Thịnh. Sản phẩm được đóng gói dưới dạng Delta với quy cách 100ml và 450ml. Gardona 250SL dùng để trừ cỏ lá rộng hậu nảy mầm sớm, áp dụng trong giai đoạn 10-15 ngày sau khi trồng, khi cỏ có từ 2-3 lá. Thuốc hiệu quả trên 4 loại cây trồng chính gồm đậu nành (đậu tương), đậu phộng (lạc), củ đậu và khoai mì (sắn).","thuoc_co","gardona_250sl|fomesafen_250g_l|thuoc_co|co_la_rong|dau_nanh|dau_phong|khoai_mi","Gardona 250SL là thuốc trừ cỏ gì? | Thuốc Gardona 250SL có công dụng ra sao? | Gardona 250SL dùng để trừ cỏ trên cây nào? | Thành phần và quy cách của Gardona 250SL là gì?"
gardona_250sl_chunk_02,"Có những lưu ý gì khi sử dụng Gardona 250SL trên cây khoai mì?","Khi sử dụng Gardona 250SL trên cây khoai mì, cần dùng béc phun chùm và xịt tập trung phía dưới gốc mì, hạn chế xịt lên ngọn cây để tránh lá bị táp do thuốc. Lá mới và lộc non sẽ mọc lại sau 5-7 ngày. Đây là lưu ý quan trọng để bảo vệ cây khoai mì khi dùng thuốc.","thuoc_co","gardona_250sl|khoai_mi|luu_y|phun_thuoc|thuoc_co","Lưu ý khi dùng Gardona 250SL cho khoai mì là gì? | Cách phun Gardona 250SL trên cây khoai mì như thế nào? | Có cần tránh phun thuốc lên phần nào của cây khoai mì không?"
gardona_250sl_qa_01,"Gardona 250SL dùng để trừ loại cỏ nào và trên cây trồng nào?","Gardona 250SL dùng để trừ cỏ lá rộng hậu nảy mầm sớm, hiệu quả trên các loại cây đậu nành (đậu tương), đậu phộng (lạc), củ đậu và khoai mì (sắn). Thuốc được sử dụng khi cỏ có từ 2-3 lá, trong giai đoạn 10-15 ngày sau trồng.","thuoc_co","gardona_250sl|co_la_rong|dau_nanh|dau_phong|cu_dau|khoai_mi","Gardona 250SL trừ cỏ gì? | Thuốc Gardona 250SL dùng cho cây nào? | Thời điểm dùng Gardona 250SL để trừ cỏ là khi nào?"
gardona_250sl_qa_02,"Liều lượng và cách dùng Gardona 250SL như thế nào?","Gardona 250SL được sử dụng trong giai đoạn 10-15 ngày sau khi trồng, khi cỏ có từ 2-3 lá. Đặc biệt với khoai mì, nên dùng béc phun chùm, xịt tập trung phía dưới gốc, hạn chế xịt lên ngọn để tránh gây táp lá. Liều lượng cụ thể theo hướng dẫn trên bao bì hoặc tư vấn kỹ thuật để đảm bảo hiệu quả và an toàn.","thuoc_co","gardona_250sl|lieu_luong|cach_dung|khoai_mi|phun_thuoc","Cách dùng Gardona 250SL như thế nào? | Liều lượng Gardona 250SL cho cây trồng ra sao? | Có lưu ý gì khi phun thuốc Gardona 250SL?"
gardona_250sl_qa_03,"Gardona 250SL có thể kết hợp với thuốc nào để tăng hiệu quả?","Gardona 250SL có thể kết hợp với thuốc Maruka hoặc Laoton để tăng hiệu quả trừ cỏ lá rộng và cỏ lá hẹp trên ruộng mì, đậu nành và đậu phộng. Việc phối hợp này giúp kiểm soát đa dạng nhóm cỏ hiệu quả hơn.","thuoc_co","gardona_250sl|ket_hop|maruka|laoton|trung_co","Có thể phối hợp Gardona 250SL với thuốc nào? | Kết hợp Gardona 250SL và Maruka có tác dụng gì? | Thuốc nào dùng chung với Gardona 250SL để trừ cỏ hiệu quả hơn?"
dusan_240ec_chunk_01,"Thuốc Dusan 240EC có thành phần và công dụng chính là gì?","Dusan 240EC chứa hoạt chất Lactofen với nồng độ 240g/l, được đóng gói dưới dạng chai 100ml và 240ml. Thuốc dùng để trừ cỏ chọn lọc, đặc biệt hiệu quả với cỏ lá rộng, áp dụng hậu nảy mầm sớm trong giai đoạn 10-15 ngày sau khi trồng, khi cỏ có từ 2-3 lá. Sản phẩm phù hợp cho 4 loại cây trồng chính gồm đậu nành (đậu tương), đậu phộng (lạc), củ đậu và khoai mì (sắn).","thuoc_co","dusan_240ec|lactofen_240g_l|thuoc_co|co_la_rong|dau_nanh|dau_phong|khoai_mi","Thuốc Dusan 240EC dùng để làm gì? | Thành phần và công dụng của Dusan 240EC là gì? | Dusan 240EC có trừ được cỏ nào? | Dusan 240EC dùng cho cây trồng nào?"
dusan_240ec_chunk_02,"Những lưu ý quan trọng khi sử dụng Dusan 240EC trên cây khoai mì là gì?","Khi sử dụng Dusan 240EC trên cây khoai mì, nên dùng béc phun chùm và xịt tập trung phía dưới gốc cây, hạn chế phun lên ngọn để tránh lá cây bị táp do thuốc. Lá mới và lộc non sẽ mọc lại sau 5-7 ngày. Đây là lưu ý quan trọng để tránh ảnh hưởng xấu đến cây khoai mì khi sử dụng thuốc.","thuoc_co","dusan_240ec|khoai_mi|luu_y|phun_thuoc|béc_phun_chùm","Khi phun Dusan 240EC cho khoai mì cần lưu ý gì? | Cách phun Dusan 240EC trên khoai mì như thế nào? | Có cần tránh phun thuốc lên phần nào của cây khoai mì không?"
dusan_240ec_qa_01,"Dusan 240EC dùng để trừ cỏ trên những loại cây trồng nào?","Dusan 240EC được sử dụng để trừ cỏ lá rộng trên 4 loại cây trồng chính là đậu nành (đậu tương), đậu phộng (lạc), củ đậu và khoai mì (sắn).","thuoc_co","dusan_240ec|co_la_rong|dau_nanh|dau_phong|cu_dau|khoai_mi","Dusan 240EC dùng cho cây gì? | Thuốc Dusan 240EC có trừ cỏ trên cây nào? | Những cây trồng phù hợp với Dusan 240EC là gì?"
dusan_240ec_qa_02,"Liều lượng và thời điểm phun Dusan 240EC để đạt hiệu quả tốt nhất là khi nào?","Dusan 240EC nên được phun hậu nảy mầm sớm, trong giai đoạn 10-15 ngày sau khi trồng, khi cỏ có từ 2-3 lá để đạt hiệu quả trừ cỏ tốt nhất. Liều lượng và cách dùng cụ thể nên tuân theo hướng dẫn trên nhãn sản phẩm hoặc tư vấn kỹ thuật.","thuoc_co","dusan_240ec|lieu_luong|thoi_diem_phun|co_2_3_la|phun_hau_nay_mam","Khi nào nên phun Dusan 240EC? | Liều lượng phun Dusan 240EC là bao nhiêu? | Thời điểm phun thuốc Dusan 240EC hiệu quả nhất?"
dusan_240ec_qa_03,"Có thể kết hợp Dusan 240EC với thuốc nào để tăng hiệu quả trừ cỏ?","Dusan 240EC có thể kết hợp với thuốc Maruka hoặc Laoton để tăng hiệu quả trừ cỏ lá rộng và cỏ lá hẹp trên ruộng khoai mì, đậu nành và đậu phộng. Việc kết hợp này giúp kiểm soát đa dạng nhóm cỏ hơn.","thuoc_co","dusan_240ec|ket_hop|maruka|laoton|trừ_cỏ|co_la_hẹp|co_la_rong","Dusan 240EC có thể phối hợp với thuốc nào? | Kết hợp Dusan 240EC với Maruka có tác dụng gì? | Có nên dùng Dusan 240EC cùng Laoton không?"
wyncafos_10sl_ph_ng_ho_ng_l_a_chunk_01,"Wyncafos 10SL (Phượng Hoàng Lửa) là thuốc gì và có công dụng ra sao?","Wyncafos 10SL (Phượng Hoàng Lửa) là thuốc bảo vệ thực vật chứa hoạt chất Glufosinate amonium 10% w/w, được đóng gói dạng Delta 900ml. Thuốc có tác dụng trừ cỏ không chọn lọc, nội hấp, cháy chậm, diệt trừ các loại cỏ dại lá rộng và lá hẹp, bao gồm cả cỏ đã kháng Glyphosate như cỏ mần trầu, cỏ tranh. Thuốc được phun ướt đẫm từ gốc đến ngọn, sau 3 ngày lá cỏ bắt đầu vàng và sau 6-7 ngày cỏ chết hoàn toàn. Sản phẩm đặc biệt hiệu quả trong việc trừ cỏ khai hoang.","thuoc_co","wyncafos_10sl|glufosinate_ammonium|thuoc_co|co_khang_glyphosate|co_man_trau|co_tranh","Wyncafos 10SL dùng để làm gì? | Thuốc Wyncafos 10SL có công dụng gì? | Wyncafos 10SL có trừ được loại cỏ nào? | Thuốc Wyncafos 10SL có đặc điểm nổi bật gì?"
wyncafos_10sl_ph_ng_ho_ng_l_a_chunk_02,"Wyncafos 10SL có đặc điểm và cách sử dụng như thế nào?","Wyncafos 10SL là thuốc trừ cỏ không chọn lọc, có cơ chế nội hấp và cháy chậm, giúp diệt trừ hiệu quả các loại cỏ dại lá rộng và lá hẹp, kể cả các loại cỏ khó trị như cỏ mần trầu, cỏ tranh và cỏ đã kháng Glyphosate. Thuốc được phun ướt đẫm từ gốc đến ngọn cây cỏ cần diệt, sau 3 ngày lá cỏ bắt đầu vàng và sau 6-7 ngày cỏ chết hoàn toàn. Thuốc phù hợp để trừ cỏ khai hoang, giúp làm sạch đất trước khi gieo trồng.","thuoc_co","wyncafos_10sl|thuoc_co|co_kho_tri|co_khang_glyphosate|co_man_trau|co_tranh","Cách sử dụng Wyncafos 10SL như thế nào? | Wyncafos 10SL có trừ được cỏ khai hoang không? | Thuốc Wyncafos 10SL phun ra sao để đạt hiệu quả tốt?"
wyncafos_10sl_ph_ng_ho_ng_l_a_qa_01,"Wyncafos 10SL dùng để trừ loại cỏ nào?","Wyncafos 10SL dùng để trừ các loại cỏ dại lá rộng và lá hẹp khác nhau, bao gồm cả cỏ đã kháng Glyphosate như cỏ mần trầu, cỏ tranh và các loại cỏ khó trị khác. Thuốc đặc biệt hiệu quả trong việc trừ cỏ khai hoang.","thuoc_co","wyncafos_10sl|co_khang_glyphosate|co_man_trau|co_tranh|thuoc_co","Wyncafos 10SL có trừ được cỏ mần trầu không? | Thuốc Wyncafos 10SL có hiệu quả với cỏ tranh không? | Wyncafos 10SL có trừ được cỏ kháng Glyphosate không?"
wyncafos_10sl_ph_ng_ho_ng_l_a_qa_02,"Liều lượng và cách phun Wyncafos 10SL như thế nào?","Wyncafos 10SL được phun ướt đẫm từ gốc đến ngọn cây cỏ cần diệt để đảm bảo hiệu quả. Sau khi phun, lá cỏ sẽ bắt đầu vàng sau 3 ngày và cỏ chết hoàn toàn sau 6-7 ngày. Liều lượng cụ thể cần tuân theo hướng dẫn trên bao bì hoặc tư vấn kỹ thuật để đạt hiệu quả tối ưu.","thuoc_co","wyncafos_10sl|lieu_luong|cach_phun|thuoc_co","Cách phun Wyncafos 10SL đúng cách? | Liều lượng phun Wyncafos 10SL là bao nhiêu? | Sau khi phun Wyncafos 10SL bao lâu thì cỏ chết?"
wyncafos_10sl_ph_ng_ho_ng_l_a_qa_03,"Có lưu ý gì khi sử dụng Wyncafos 10SL không?","Khi sử dụng Wyncafos 10SL cần phun đều ướt đẫm từ gốc đến ngọn để đảm bảo hiệu quả diệt cỏ. Thuốc là thuốc trừ cỏ không chọn lọc nên không được phun lên cây trồng mong muốn giữ lại. Cần tránh phun thuốc khi có gió mạnh để tránh thuốc bay sang cây trồng khác. Ngoài ra, cần tuân thủ các quy định an toàn lao động và bảo vệ môi trường khi sử dụng thuốc.","thuoc_co","wyncafos_10sl|luu_y|an_toan|thuoc_co|phun_dung_cach","Những lưu ý khi dùng Wyncafos 10SL? | Có cần tránh phun thuốc lên cây trồng không? | Cách bảo đảm an toàn khi sử dụng Wyncafos 10SL?"
tembo_8od_vua_c_ng_chunk_01,"Tembo 8OD (Vua Cỏ Ngô) là thuốc BVTV có thành phần gì và công dụng ra sao?","Tembo 8OD (Vua Cỏ Ngô) của công ty Tỷ Phúc Thịnh chứa hoạt chất Tembotrione 8% w/w OD (tương đương 80g/kg hoặc 83g/lít). Sản phẩm có quy cách đóng gói gồm chai 100ml, 450ml và 800ml dạng Baye. Tembo 8OD là thuốc diệt cỏ thế hệ mới, hiệu lực tương đương Topramezone và vượt trội hơn nhiều so với Mesotrione, có khả năng diệt cả cỏ lá hẹp và lá rộng, đặc biệt hiệu quả với các loại cỏ kháng thuốc. Thuốc được sử dụng chủ yếu cho cây ngô và mía, giúp kiểm soát cỏ dại hiệu quả. Sản phẩm cạnh tranh với Itineris 200WG của Bayer. Lưu ý, theo thứ tự độ mạnh diệt cỏ trên cây ngô và mía: Atrazine < Mesotrione < Mesotrione + Atrazine < Tembotrione = Topramezone < Topramezone + terbuthylazine.","thuoc_co","tembotrione|thuoc_co|co_la_hep|co_la_rong|ngo|mia","Tembo 8OD dùng để diệt cỏ gì? | Thuốc Tembo 8OD có thành phần hoạt chất nào? | Tembo 8OD dùng cho cây trồng nào? | Liều lượng và cách dùng Tembo 8OD ra sao?"
tembo_8od_vua_c_ng_chunk_02,"Tembo 8OD có điểm gì nổi bật so với các thuốc diệt cỏ khác?","Tembo 8OD nổi bật với hoạt chất Tembotrione thuộc thế hệ sau của Mesotrione, giúp diệt trừ các loại cỏ kháng thuốc hiệu quả hơn. Hiệu lực của Tembotrione tương đương với Topramezone và vượt trội hơn nhiều so với Mesotrione. Thuốc có khả năng diệt cả cỏ lá hẹp và lá rộng, thích hợp sử dụng trên cây ngô và mía để kiểm soát cỏ dại đa dạng. Đây là lựa chọn ưu việt so với các sản phẩm truyền thống như Atrazine hay Mesotrione đơn lẻ.","thuoc_co","tembotrione|thuoc_co|co_khang|ngo|mia|topramezone","Tembo 8OD có ưu điểm gì so với Mesotrione? | Tembotrione trong Tembo 8OD có hiệu quả thế nào? | Thuốc Tembo 8OD diệt được loại cỏ nào?"
tembo_8od_vua_c_ng_qa_01,"Tembo 8OD dùng cho cây trồng nào và diệt cỏ gì?","Tembo 8OD được sử dụng chủ yếu cho cây ngô và mía để diệt các loại cỏ lá hẹp và lá rộng, bao gồm cả các loại cỏ kháng thuốc. Thuốc giúp kiểm soát hiệu quả cỏ dại trong giai đoạn đầu phát triển của cây trồng, góp phần tăng năng suất và chất lượng sản phẩm.","thuoc_co","tembotrione|ngo|mia|co_la_hep|co_la_rong","Tembo 8OD dùng cho cây gì? | Thuốc Tembo 8OD diệt loại cỏ nào? | Tembo 8OD có phù hợp cho mía không?"
tembo_8od_vua_c_ng_qa_02,"Liều lượng và cách dùng Tembo 8OD như thế nào?","Tembo 8OD được đóng gói dạng chai Baye với các dung tích 100ml, 450ml và 800ml. Liều lượng và cách dùng cụ thể cần tuân theo hướng dẫn trên nhãn sản phẩm hoặc khuyến cáo của nhà sản xuất để đảm bảo hiệu quả diệt cỏ và an toàn cho cây trồng. Thông thường, thuốc được pha loãng và phun đều lên diện tích cần xử lý trong giai đoạn cây ngô và mía còn nhỏ, tránh phun khi cây đã lớn hoặc giai đoạn không phù hợp để tránh gây hại.","thuoc_co","tembotrione|lieu_luong|cach_dung|ngo|mia","Cách dùng Tembo 8OD ra sao? | Liều lượng phun Tembo 8OD cho ngô là bao nhiêu? | Có thể dùng Tembo 8OD cho mía không?"
tembo_8od_vua_c_ng_qa_03,"Những lưu ý quan trọng khi sử dụng Tembo 8OD là gì?","Khi sử dụng Tembo 8OD, cần lưu ý rằng thuốc có hiệu lực mạnh, nên tuân thủ đúng liều lượng và thời điểm phun để tránh gây hại cho cây trồng. Không phun thuốc khi cây đã vượt quá giai đoạn cho phép hoặc khi cây có dấu hiệu stress. Ngoài ra, cần tránh phun thuốc lên các cây không mục tiêu để bảo vệ môi trường và hệ sinh thái xung quanh. Tham khảo kỹ hướng dẫn sử dụng và bảo hộ lao động khi phun thuốc để đảm bảo an toàn cho người sử dụng.","thuoc_co","tembotrione|luu_y|an_toan|thuoc_co|ngo|mia","Những lưu ý khi dùng Tembo 8OD? | Có cần bảo hộ khi phun Tembo 8OD không? | Khi nào không nên phun Tembo 8OD?"
binhfos_50ec_anh_h_ng_s_u_chunk_01,"Thuốc Binhfos 50EC (Anh Hùng Sâu) có thành phần và công dụng chính là gì?","Binhfos 50EC (Anh Hùng Sâu) chứa hoạt chất Profenofos với nồng độ 500g/lít, được đóng gói dạng chai 450ml. Thuốc dùng để trừ các loại sâu miệng nhai, gặm nhắm và sâu chích hút trên nhiều loại cây trồng như lúa (muỗi hành, bọ trĩ, rầy nâu, sâu cuốn lá), điều, bơ, mía, ngô (bọ xít muỗi, sâu đục cành, sâu đục thân, sâu róm), cà phê (mọt đục cành, kiến, rệp sáp, ve sầu), mãng cầu, đu đủ (rệp sáp), khoai lang, đậu phộng (sùng, siêu nhân, sâu ăn lá), sầu riêng, chè (rệp sáp, rầy xanh, rầy phấn), cải thảo, củ cải (sâu tơ, sâu bay, sâu khoang, rầy mềm), thanh long (bọ ngâu), cam, quýt, chanh (nhện, sâu vẽ bùa, sâu ăn tạp, rầy xanh, rầy chổng cánh), ổi (ruồi vàng, rệp sáp). Thuốc có tác dụng xông hơi và tiếp xúc với vị độc, hiệu quả cao, hiện được dùng thay thế Chlorpyrifos Ethyl. Lưu ý thuốc có xông hơi mạnh khi sử dụng.","thuoc_sau","binhfos_50ec|profenofos_500g_l|thuoc_sau|xong_hoi|thay_the_chlorpyrifos","Binhfos 50EC dùng để trừ sâu gì trên cây trồng?|Thành phần và quy cách đóng gói của Binhfos 50EC là gì?|Binhfos 50EC có đặc điểm nổi bật nào?|Lưu ý khi sử dụng Binhfos 50EC là gì?"
binhfos_50ec_anh_h_ng_s_u_chunk_02,"Binhfos 50EC dùng cho những loại cây trồng và sâu bệnh nào?","Binhfos 50EC được sử dụng trên nhiều loại cây trồng và đối tượng sâu bệnh như sau: Lúa (muỗi hành, bọ trĩ, rầy nâu, sâu cuốn lá), điều, bơ, mía, ngô (bọ xít muỗi, sâu đục cành, sâu đục thân, sâu róm), cà phê (mọt đục cành, kiến, rệp sáp, ve sầu), mãng cầu, đu đủ (rệp sáp), khoai lang, đậu phộng (sùng, siêu nhân, sâu ăn lá), sầu riêng, chè (rệp sáp, rầy xanh, rầy phấn), cải thảo, củ cải (sâu tơ, sâu bay, sâu khoang, rầy mềm), thanh long (bọ ngâu), cam, quýt, chanh (nhện, sâu vẽ bùa, sâu ăn tạp, rầy xanh, rầy chổng cánh), ổi (ruồi vàng, rệp sáp). Thuốc có tác dụng diệt trừ sâu miệng nhai, gặm nhắm và sâu chích hút hiệu quả.","thuoc_sau","binhfos_50ec|profenofos|sau_mieng_nhai|sau_chich_hut|cay_trong_da_dang","Binhfos 50EC dùng cho cây gì?|Các loại sâu bệnh nào bị trừ bởi Binhfos 50EC?|Binhfos 50EC có hiệu quả trên sâu chích hút không?"
binhfos_50ec_anh_h_ng_s_u_qa_01,"Liều lượng và cách dùng Binhfos 50EC như thế nào?","Mô tả chi tiết về liều lượng và cách dùng Binhfos 50EC chưa được cung cấp trong mô tả. Tuy nhiên, thuốc được biết đến với đặc tính xông hơi mạnh và tiếp xúc, nên khi sử dụng cần tuân thủ hướng dẫn kỹ thuật của nhà sản xuất để đảm bảo hiệu quả và an toàn cho cây trồng cũng như người sử dụng.","thuoc_sau","binhfos_50ec|huong_dan_su_dung|lieu_luong|xong_hoi_manh","Cách dùng Binhfos 50EC ra sao?|Liều lượng phun Binhfos 50EC thế nào?|Có lưu ý gì khi sử dụng Binhfos 50EC?"
binhfos_50ec_anh_h_ng_s_u_qa_02,"Những lưu ý quan trọng khi sử dụng Binhfos 50EC là gì?","Khi sử dụng Binhfos 50EC cần lưu ý thuốc có đặc tính xông hơi mạnh, do đó cần tránh phun vào những thời điểm nắng gắt hoặc gió mạnh để tránh ảnh hưởng đến cây trồng và người phun. Ngoài ra, cần tuân thủ đúng liều lượng và hướng dẫn kỹ thuật để tránh gây độc hại cho cây trồng và môi trường. Không phun thuốc lên cây không được phép hoặc trong giai đoạn cây nhạy cảm nếu có hướng dẫn cụ thể.","thuoc_sau","binhfos_50ec|luu_y|xong_hoi_manh|an_toan|phun_thuoc","Những lưu ý khi dùng Binhfos 50EC là gì?|Có cần chú ý gì khi phun Binhfos 50EC?|Binhfos 50EC có độc hại không?"
binhfos_50ec_anh_h_ng_s_u_qa_03,"Binhfos 50EC có thể thay thế thuốc nào trên thị trường?","Binhfos 50EC với hoạt chất Profenofos 500g/lít được đánh giá là có hiệu quả cao và hiện nay được dùng để thay thế cho thuốc chứa Chlorpyrifos Ethyl trong việc trừ sâu miệng nhai và sâu chích hút trên nhiều loại cây trồng.","thuoc_sau","binhfos_50ec|profenofos|thay_the_chlorpyrifos|thuoc_sau","Binhfos 50EC thay thế thuốc nào?|Hiệu quả của Binhfos 50EC so với Chlorpyrifos Ethyl ra sao?|Tại sao nên dùng Binhfos 50EC thay cho Chlorpyrifos Ethyl?"
binhfos_50ec_tr_m_s_u_chunk_01,"Thuốc Binhfos 50EC có thành phần và công dụng chính là gì?","Binhfos 50EC là thuốc bảo vệ thực vật chứa hoạt chất Profenofos với nồng độ 500g/lít, được đóng gói dưới dạng chai 20ml, 100ml và 450ml. Thuốc có tác dụng trừ các loại sâu miệng nhai, gặm nhắm, chích hút trên nhiều loại cây trồng như lúa, điều, bơ, mía, ngô, cà phê, mãng cầu, đu đủ, khoai lang, đậu phộng, sầu riêng, chè, cải thảo, củ cải, thanh long, cam, quýt, chanh và ổi. Các đối tượng sâu bệnh được kiểm soát gồm sâu năng, bọ trĩ, rầy nâu, sâu cuốn lá, bọ xít muỗi, sâu đục cành, sâu róm, mọt đục cành, kiến, rệp sáp, ve sầu, sùng, siêu nhân, sâu ăn lá, rầy xanh, rầy phấn, sâu tơ, sâu bay, sâu khoang, bọ ngâu, nhện, sâu vẽ bùa, ruồi vàng. Thuốc cần được sử dụng đúng liều lượng và theo hướng dẫn để đảm bảo hiệu quả và an toàn cho cây trồng.","thuoc_sau","binhfos_50ec|profenofos_500g_l|thuoc_sau|da_dang_cay_trong|trung_sau_mieng_nhai","Thuốc Binhfos 50EC dùng để làm gì? | Thành phần chính của Binhfos 50EC là gì? | Binhfos 50EC có tác dụng trên những loại sâu bệnh nào? | Quy cách đóng gói của Binhfos 50EC như thế nào?"
binhfos_50ec_tr_m_s_u_chunk_02,"Binhfos 50EC sử dụng cho cây trồng nào và kiểm soát sâu bệnh gì?","Binhfos 50EC được sử dụng trên nhiều loại cây trồng như lúa (kiểm soát muỗi hành, bọ trĩ, rầy nâu, sâu cuốn lá), điều, bơ, mía, ngô (bọ xít muỗi, sâu đục cành, sâu đục thân, sâu róm), cà phê (mọt đục cành, kiến, rệp sáp, ve sầu), mãng cầu, đu đủ (rệp sáp), khoai lang, đậu phộng (sùng, siêu nhân, sâu ăn lá), sầu riêng, chè (rệp sáp, rầy xanh, rầy phấn), cải thảo, củ cải (sâu tơ, sâu bay, sâu khoang, rầy mềm), thanh long (bọ ngâu), cam, quýt, chanh (nhện, sâu vẽ bùa, sâu ăn tạp, rầy xanh, rầy chổng cánh), ổi (ruồi vàng, rệp sáp). Thuốc giúp kiểm soát hiệu quả các loại sâu miệng nhai, sâu chích hút và các loại côn trùng gây hại khác.","thuoc_sau","binhfos_50ec|cay_trong_da_dang|kiem_soat_sau_benh|profenofos","Binhfos 50EC dùng cho cây gì? | Sâu bệnh nào được kiểm soát bởi Binhfos 50EC? | Binhfos 50EC có dùng được cho cây cà phê không?"
